slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
harrito02,Tobias Harris,POWER FORWARD,21,ORLANDO MAGIC,61,36,1850,332,716,32,126,197,244,88,336,82,41,24,78,143,7.7,1.0,-0.7,-0.7,20.6,1.7,0.341,0.0,5.4,2.4,16.5,1.1,0.17600000000000002,13.0,0.542,8.7,22.2,0.6,4.1,0.107,80,235,5.4,11.7,0.5,2.1,4.9,9.7,3.2,4.0,1.4,5.5,7.0,1.3,0.7,0.4,1.3,2.3,14.6,148,210,.705,102,.689,55,145,.379,16,.291,34,81,.420,16,.471,63,154,.409,37,.587,32,126,.254,29,.906
hasleud01,Udonis Haslem,POWER FORWARD,33,MIAMI HEAT,46,18,653,74,146,0,0,25,44,42,133,13,11,15,24,79,2.9,2.0,-3.9,-0.9,24.7,0.8,0.301,-3.1,8.4,0.3,10.5,0.9,0.0,16.8,0.523,12.7,13.9,-0.3,1.1,0.083,80,235,1.6,3.2,0.0,0.0,1.6,3.2,0.5,1.0,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8,59,91,.648,45,.763,1,7,.143,1,1.000,4,14,.286,4,1.000,27,71,.380,25,.926,,,,,
hawessp01,Spencer Hawes,CENTER,25,PHILADELPHIA 76ERS,53,53,1666,264,586,81,203,79,101,88,364,176,31,67,119,154,16.9,3.2,0.2,0.2,24.6,1.4,0.172,0.0,5.5,1.2,15.3,0.9,0.34600000000000003,14.7,0.546,15.9,19.0,0.9,2.6,0.075,85,245,5.0,11.1,1.5,3.8,3.5,7.2,1.5,1.9,1.7,6.9,8.5,3.3,0.6,1.3,2.2,2.9,13.0,151,245,.616,103,.682,62,182,.341,32,.516,37,89,.416,20,.541,25,59,.424,19,.760,128,307,.417,127,.992
hayesch01,Chuck Hayes,CENTER,30,TORONTO RAPTORS,45,0,575,42,98,0,1,15,18,49,114,29,23,10,26,77,7.5,1.4,-1.9,1.5,23.2,0.9,0.184,-3.3,9.9,0.1,9.6,2.1,0.01,16.5,0.467,19.7,10.4,0.0,1.1,0.08800000000000001,78,240,0.9,2.2,0.0,0.0,0.9,2.2,0.3,0.4,1.1,2.5,3.6,0.6,0.5,0.2,0.6,1.7,2.2,33,61,.541,19,.576,24,70,.343,15,.625,0,5,.000,0,,1,1,1.000,1,1.000,0,1,.000,0,
haywago01,Gordon Hayward,SMALL FORWARD,23,UTAH JAZZ,77,77,2800,426,1032,85,280,311,381,62,329,400,110,40,212,155,24.1,1.1,0.8,-0.2,14.0,1.5,0.369,1.0,2.5,2.2,16.2,2.1,0.271,8.0,0.52,15.0,23.1,2.0,3.6,0.062,79,207,5.5,13.4,1.1,3.6,4.4,9.8,4.0,4.9,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2.0,16.2,135,216,.625,59,.437,38,135,.281,14,.368,42,96,.438,8,.190,126,305,.413,56,.444,85,280,.304,76,.894
hendege02,Gerald Henderson,SHOOTING GUARD,26,CHARLOTTE BOBCATS,77,77,2461,403,930,40,115,235,309,31,279,199,51,32,113,159,13.9,1.0,-1.5,0.1,12.9,2.8,0.332,-1.6,1.4,0.8,13.1,1.1,0.124,7.1,0.507,9.6,22.1,0.3,3.6,0.071,77,215,5.2,12.1,0.5,1.5,4.7,10.6,3.1,4.0,0.4,3.6,4.0,2.6,0.7,0.4,1.5,2.1,14.0,120,194,.619,75,.625,38,98,.388,12,.316,87,206,.422,42,.483,132,345,.383,79,.598,40,124,.323,36,.900
henryxa01,Xavier Henry,SMALL FORWARD,22,LOS ANGELES LAKERS,43,5,908,144,345,28,81,116,177,25,89,51,44,7,57,79,8.8,0.6,-2.8,-0.5,10.5,0.5,0.513,-2.4,2.9,-0.1,12.3,2.4,0.235,6.7,0.511,11.9,23.1,-0.2,0.3,0.017,78,220,3.3,8.0,0.7,1.9,2.7,6.1,2.7,4.1,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0,61,111,.550,29,.475,21,63,.333,8,.381,4,18,.222,2,.500,30,72,.417,12,.400,28,81,.346,26,.929
hensojo01,John Henson,POWER FORWARD,23,MILWAUKEE BUCKS,70,23,1856,344,639,0,1,91,177,171,326,113,41,116,114,185,10.9,5.1,-0.5,-0.2,20.8,1.5,0.27699999999999997,-0.3,10.2,1.7,17.9,1.2,0.002,15.3,0.5429999999999999,13.7,20.3,0.7,3.3,0.084,81,219,4.9,9.1,0.0,0.0,4.9,9.1,1.3,2.5,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1,193,283,.682,126,.653,125,271,.461,79,.632,14,46,.304,10,.714,12,38,.316,10,.833,0,1,.000,0,
hibbero01,Roy Hibbert,CENTER,27,INDIANA PACERS,81,81,2409,331,754,2,5,207,269,202,336,91,29,182,148,269,6.2,5.7,-1.4,1.5,15.0,5.0,0.35700000000000004,-2.9,9.9,0.5,13.5,0.6,0.006999999999999999,12.5,0.499,14.5,19.4,0.4,5.4,0.10800000000000001,86,270,4.1,9.3,0.0,0.1,4.1,9.2,2.6,3.3,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8,130,232,.560,65,.500,166,401,.414,92,.554,51,135,.378,32,.627,48,127,.378,40,.833,2,6,.333,2,1.000
hicksjj01,J.J. Hickson,POWER FORWARD,25,DENVER NUGGETS,69,52,1859,332,654,0,8,150,290,206,426,96,47,51,128,177,8.4,2.0,-0.9,-0.5,24.8,2.1,0.44299999999999995,-0.4,11.9,1.3,16.2,1.2,0.012,18.3,0.521,14.1,20.8,0.5,3.3,0.086,81,242,4.8,9.5,0.0,0.1,4.8,9.4,2.2,4.2,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8,219,314,.697,152,.694,65,182,.357,43,.662,32,84,.381,22,.688,16,66,.242,13,.812,0,8,.000,0,
hilarne01,Nenê,POWER FORWARD,31,WASHINGTON WIZARDS,53,37,1560,299,594,1,5,155,266,65,229,153,64,47,117,164,16.3,2.5,0.3,1.2,17.3,2.4,0.44799999999999995,-0.9,4.7,0.8,16.6,2.1,0.008,10.9,0.53,14.1,24.0,0.9,3.2,0.098,83,250,5.6,11.2,0.0,0.1,5.6,11.1,2.9,5.0,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2,172,260,.662,107,.622,46,133,.346,12,.261,64,160,.400,46,.719,80,174,.460,66,.825,1,5,.200,1,1.000
hillge01,George Hill,POINT GUARD,27,INDIANA PACERS,76,76,2434,272,616,95,260,142,176,53,230,265,75,23,92,158,17.2,0.7,1.6,1.7,10.1,4.0,0.28600000000000003,-0.1,2.6,3.8,13.4,1.6,0.42200000000000004,6.5,0.563,11.7,14.8,2.2,7.8,0.154,75,188,3.6,8.1,1.3,3.4,2.3,4.7,1.9,2.3,0.7,3.0,3.7,3.5,1.0,0.3,1.2,2.1,10.3,112,169,.663,52,.464,54,105,.514,12,.222,29,79,.367,5,.172,33,104,.317,12,.364,123,337,.365,101,.821
hilljo01,Jordan Hill,POWER FORWARD,26,LOS ANGELES LAKERS,72,32,1500,286,521,0,1,124,181,194,341,54,29,64,75,172,5.9,3.1,-0.5,-1.0,24.3,1.3,0.34700000000000003,0.5,13.8,3.1,19.3,0.9,0.002,19.0,0.579,11.1,19.7,0.6,4.4,0.141,82,235,4.0,7.2,0.0,0.0,4.0,7.2,1.7,2.5,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4,9.7,147,214,.687,79,.537,92,189,.487,47,.511,24,58,.414,21,.875,23,59,.390,20,.870,0,1,.000,0,
hinriki01,Kirk Hinrich,POINT GUARD,33,CHICAGO BULLS,73,61,2116,243,619,85,242,95,125,31,161,286,80,26,120,203,22.6,1.0,-1.0,1.4,8.5,3.3,0.20199999999999999,-2.4,1.7,0.4,10.8,2.0,0.391,5.2,0.494,15.1,17.3,0.6,3.8,0.085,76,190,3.3,8.5,1.2,3.3,2.2,5.2,1.3,1.7,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,50,92,.543,19,.380,25,75,.333,3,.120,8,29,.276,1,.125,91,218,.417,39,.429,92,261,.352,78,.848
holidjr01,Jrue Holiday,POINT GUARD,23,NEW ORLEANS PELICANS,34,34,1143,203,454,30,77,51,63,28,114,268,56,12,105,92,38.9,0.9,0.4,-0.9,11.8,0.7,0.139,1.2,2.8,0.8,17.1,2.6,0.17,7.2,0.505,17.9,23.3,0.7,1.5,0.064,75,205,6.0,13.4,0.9,2.3,5.1,11.1,1.5,1.9,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3,70,125,.560,18,.257,29,83,.349,3,.103,30,65,.462,1,.033,44,104,.423,6,.136,30,77,.390,14,.467
horfoal01,Al Horford,CENTER,27,ATLANTA HAWKS,29,29,958,238,420,4,11,58,85,66,178,76,27,44,64,56,15.2,3.6,3.0,0.8,21.4,1.3,0.20199999999999999,2.2,8.0,1.5,22.0,1.4,0.026000000000000002,14.8,0.588,12.3,24.7,1.2,2.8,0.141,81,245,8.2,14.5,0.1,0.4,8.1,14.1,2.0,2.9,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,18.6,98,130,.754,67,.684,39,83,.470,21,.538,27,55,.491,15,.556,70,141,.496,63,.900,4,11,.364,4,1.000
howardw01,Dwight Howard,CENTER,28,HOUSTON ROCKETS,71,71,2396,473,800,2,7,349,638,231,635,131,60,128,229,240,9.3,4.0,1.8,0.8,27.9,4.1,0.7979999999999999,0.9,11.4,4.0,21.3,1.2,0.009000000000000001,20.1,0.6,17.5,24.0,2.3,8.0,0.161,82,265,6.7,11.3,0.0,0.1,6.6,11.2,4.9,9.0,3.3,8.9,12.2,1.8,0.8,1.8,3.2,3.4,18.3,378,529,.715,217,.574,147,352,.418,43,.293,3,16,.188,1,.333,1,2,.500,1,1.000,2,7,.286,2,1.000
hummero01,Robbie Hummel,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,53,5,655,67,177,32,89,15,16,35,97,23,16,2,10,57,5.0,0.2,-2.0,-0.4,16.6,0.6,0.09,-1.6,5.7,0.6,9.6,1.2,0.503,11.0,0.49200000000000005,5.2,12.6,0.0,1.1,0.084,80,215,1.3,3.3,0.6,1.7,0.7,1.7,0.3,0.3,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,3.4,9,13,.692,1,.111,3,11,.273,1,.333,9,16,.562,6,.667,14,48,.292,12,.857,32,89,.360,32,1.000
humphkr01,Kris Humphries,POWER FORWARD,28,BOSTON CELTICS,69,30,1376,231,461,0,2,117,144,127,282,67,31,61,64,136,8.2,3.4,0.9,0.4,24.0,1.8,0.312,0.5,10.2,2.3,18.2,1.2,0.004,16.9,0.552,10.9,19.0,1.0,4.1,0.14300000000000002,81,235,3.3,6.7,0.0,0.0,3.3,6.7,1.7,2.1,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,8.4,84,132,.636,49,.583,20,50,.400,11,.550,46,108,.426,39,.848,81,169,.479,69,.852,0,3,.000,0,
ibakase01,Serge Ibaka,POWER FORWARD,24,OKLAHOMA CITY THUNDER,81,81,2666,524,978,23,60,156,199,224,485,85,39,219,123,233,5.2,6.7,1.7,0.6,19.6,4.4,0.203,1.1,10.0,5.2,19.6,0.7,0.061,15.0,0.5760000000000001,10.3,19.8,2.5,9.6,0.17300000000000001,84,235,6.5,12.1,0.3,0.7,6.2,11.3,1.9,2.5,2.8,6.0,8.8,1.0,0.5,2.7,1.5,2.9,15.1,273,366,.746,186,.681,63,164,.384,43,.683,82,167,.491,74,.902,165,355,.465,156,.945,28,73,.384,27,.964
iguodan01,Andre Iguodala,SMALL FORWARD,30,GOLDEN STATE WARRIORS,63,63,2040,220,458,62,175,86,132,53,240,263,95,18,100,103,18.2,0.7,2.3,2.4,12.6,3.1,0.28800000000000003,-0.1,2.9,2.7,13.7,2.3,0.382,7.8,0.57,16.2,13.3,2.2,5.8,0.135,78,215,3.5,7.3,1.0,2.8,2.5,4.5,1.4,2.1,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,115,158,.728,77,.670,20,59,.339,5,.250,19,45,.422,4,.211,28,68,.412,5,.179,70,190,.368,62,.886
ilyaser01,Ersan İlyasova,POWER FORWARD,26,MILWAUKEE BUCKS,55,47,1478,237,579,37,131,107,130,107,235,72,46,8,61,135,8.4,0.4,-2.8,-1.8,18.8,0.8,0.225,-1.0,8.0,0.9,13.8,1.6,0.226,13.3,0.486,8.7,21.3,-0.3,1.6,0.053,81,235,4.3,10.5,0.7,2.4,3.6,8.1,1.9,2.4,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2,95,173,.549,60,.632,16,53,.302,13,.812,20,59,.339,19,.950,69,163,.423,63,.913,37,131,.282,37,1.000
irvinky01,Kyrie Irving,POINT GUARD,21,CLEVELAND CAVALIERS,71,71,2496,532,1237,123,344,291,338,52,207,433,108,23,190,163,31.6,0.8,3.4,-0.2,9.5,2.1,0.273,3.6,2.3,4.6,20.1,2.2,0.278,5.8,0.5329999999999999,12.1,28.2,3.3,6.7,0.128,74,195,7.5,17.4,1.7,4.8,5.8,12.6,4.1,4.8,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8,167,290,.576,50,.299,46,124,.371,9,.196,84,191,.440,17,.202,112,288,.389,33,.295,123,344,.358,56,.455
jackja01,Jarrett Jack,POINT GUARD,30,CLEVELAND CAVALIERS,80,31,2252,286,698,63,185,125,149,22,201,324,56,22,133,133,22.7,0.8,-2.1,-0.5,10.3,1.4,0.213,-1.6,1.1,0.9,11.5,1.3,0.265,5.6,0.498,14.8,17.8,-0.1,2.3,0.049,75,200,3.6,8.7,0.8,2.3,2.8,6.4,1.6,1.9,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,35,58,.603,9,.257,56,117,.479,16,.286,46,124,.371,19,.413,86,214,.402,28,.326,63,185,.341,50,.794
jacksre01,Reggie Jackson,POINT GUARD,23,OKLAHOMA CITY THUNDER,80,36,2277,403,916,83,245,158,177,43,270,331,85,9,168,142,23.1,0.3,0.1,-0.3,12.8,2.6,0.193,0.4,2.2,2.3,15.4,1.9,0.267,7.8,0.527,14.5,22.6,1.2,4.9,0.10400000000000001,75,208,5.0,11.5,1.0,3.1,4.0,8.4,2.0,2.2,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,13.1,194,317,.612,54,.278,82,203,.404,13,.159,46,118,.390,3,.065,52,141,.369,6,.115,104,298,.349,71,.683
jamesle01,LeBron James,POWER FORWARD,29,MIAMI HEAT,77,77,2902,767,1353,116,306,439,585,81,452,488,121,26,270,126,32.0,0.8,8.8,1.1,18.9,3.7,0.43200000000000005,7.8,3.6,12.3,29.3,2.2,0.226,11.5,0.649,14.4,31.0,7.9,15.9,0.264,81,250,10.0,17.6,1.5,4.0,8.5,13.6,5.7,7.6,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1,529,668,.792,250,.473,113,199,.568,26,.230,55,140,.393,3,.055,111,294,.378,28,.252,151,392,.385,75,.497
jeffeal01,Al Jefferson,CENTER,29,CHARLOTTE BOBCATS,73,73,2553,700,1376,3,15,191,277,156,636,155,67,79,124,176,12.8,2.4,2.7,0.5,28.3,4.7,0.201,2.2,6.9,3.1,22.7,1.4,0.011000000000000001,17.5,0.532,7.6,29.3,3.0,7.8,0.146,82,289,9.6,18.8,0.0,0.2,9.5,18.6,2.6,3.8,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8,280,413,.678,144,.514,226,443,.510,124,.549,116,270,.430,85,.733,101,288,.351,93,.921,3,15,.200,3,1.000
jefferi01,Richard Jefferson,SMALL FORWARD,33,UTAH JAZZ,82,78,2213,294,654,123,301,120,162,18,201,130,56,14,94,168,9.6,0.5,-1.4,-0.9,10.8,0.4,0.248,-0.6,0.9,2.3,11.8,1.3,0.46,5.7,0.573,11.5,16.9,0.3,2.7,0.057999999999999996,79,233,3.6,8.0,1.5,3.7,2.1,4.3,1.5,2.0,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,10.1,97,135,.719,50,.515,27,75,.360,9,.333,15,39,.385,4,.267,32,104,.308,20,.625,123,301,.409,118,.959
jennibr01,Brandon Jennings,POINT GUARD,24,DETROIT PISTONS,80,79,2728,423,1135,154,457,241,321,59,185,609,101,8,215,157,34.4,0.2,0.1,-1.9,7.8,0.9,0.28300000000000003,1.9,2.2,3.0,15.6,1.9,0.40299999999999997,4.9,0.486,14.4,23.4,1.4,3.9,0.068,73,170,5.3,14.2,1.9,5.7,3.4,8.5,3.0,4.0,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2.0,15.5,129,244,.529,39,.302,41,155,.265,8,.195,24,80,.300,2,.083,75,199,.377,13,.173,154,457,.337,69,.448
jerebjo01,Jonas Jerebko,POWER FORWARD,26,DETROIT PISTONS,64,0,741,98,208,31,74,43,59,51,124,39,21,6,43,85,7.8,0.6,-1.5,-0.7,19.3,0.5,0.284,-0.8,7.2,1.0,13.4,1.4,0.35600000000000004,12.9,0.5770000000000001,15.5,16.0,0.1,1.4,0.092,82,231,1.5,3.3,0.5,1.2,1.0,2.1,0.7,0.9,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2,46,70,.657,35,.761,9,29,.310,5,.556,3,11,.273,2,.667,9,24,.375,5,.556,31,74,.419,30,.968
johnsam01,Amir Johnson,POWER FORWARD,26,TORONTO RAPTORS,77,72,2214,344,612,20,66,91,143,172,333,115,56,88,123,271,8.7,3.2,0.7,1.1,17.6,3.1,0.23399999999999999,-0.4,9.0,3.2,15.4,1.3,0.10800000000000001,13.3,0.5920000000000001,15.4,16.4,1.5,6.3,0.136,81,240,4.5,7.9,0.3,0.9,4.2,7.1,1.2,1.9,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4,210,295,.712,133,.633,100,200,.500,78,.780,17,29,.586,13,.765,31,72,.431,24,.774,20,68,.294,19,.950
johnsch04,Chris Johnson,SMALL FORWARD,23,BOSTON CELTICS,40,0,789,85,214,43,127,37,43,31,66,31,27,4,22,63,6.0,0.4,-1.2,0.0,9.8,0.5,0.201,-1.2,4.3,0.9,10.8,1.8,0.593,7.0,0.537,8.6,14.3,0.2,1.4,0.085,78,206,2.1,5.4,1.1,3.2,1.1,2.2,0.9,1.1,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3,30,49,.612,21,.700,6,15,.400,4,.667,3,6,.500,2,.667,3,17,.176,1,.333,43,127,.339,42,.977
johnsja01,James Johnson,SMALL FORWARD,26,MEMPHIS GRIZZLIES,52,4,956,143,308,22,87,76,90,60,106,111,42,57,66,102,18.2,5.0,4.5,2.9,13.2,1.6,0.292,1.6,7.4,1.4,18.5,2.3,0.282,10.3,0.552,16.0,20.0,1.6,3.0,0.15,79,240,2.8,5.9,0.4,1.7,2.3,4.3,1.5,1.7,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0,7.4,93,154,.604,31,.333,18,44,.409,5,.278,7,10,.700,2,.286,6,23,.261,4,.667,24,92,.261,22,.917
johnsjo02,Joe Johnson,SHOOTING GUARD,32,BROOKLYN NETS,79,79,2575,462,1018,162,404,159,195,48,222,216,47,10,120,129,15.0,0.3,0.2,-1.8,10.3,1.0,0.192,2.0,2.2,3.9,15.5,1.0,0.397,6.3,0.564,9.8,22.3,1.4,4.9,0.091,79,240,5.8,12.9,2.1,5.1,3.8,7.8,2.0,2.5,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8,67,92,.728,28,.418,166,318,.522,29,.175,82,172,.477,21,.256,60,162,.370,17,.283,184,457,.403,156,.848
johnswe01,Wesley Johnson,SMALL FORWARD,26,LOS ANGELES LAKERS,79,62,2240,277,651,100,271,61,77,70,278,124,86,77,90,207,8.2,2.5,-1.1,0.5,13.3,1.5,0.11800000000000001,-1.6,3.3,0.4,11.0,1.9,0.41600000000000004,8.3,0.522,11.6,15.1,0.5,1.9,0.040999999999999995,79,215,3.5,8.2,1.3,3.4,2.2,4.8,0.8,1.0,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1,99,155,.639,79,.798,17,46,.370,16,.941,15,44,.341,13,.867,46,135,.341,32,.696,100,271,.369,96,.960
jonespe01,Perry Jones,POWER FORWARD,22,OKLAHOMA CITY THUNDER,62,7,764,83,181,22,61,28,42,28,86,26,14,19,21,62,4.9,2.0,-1.4,-0.2,12.1,0.8,0.23199999999999998,-1.2,4.3,0.7,10.1,0.9,0.337,8.4,0.541,9.5,12.8,0.1,1.5,0.094,83,235,1.3,2.9,0.4,1.0,1.0,1.9,0.5,0.7,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1.0,3.5,32,49,.653,24,.750,19,34,.559,10,.526,4,14,.286,3,.750,10,31,.323,9,.900,25,71,.352,25,1.000
joneste01,Terrence Jones,POWER FORWARD,22,HOUSTON ROCKETS,76,71,2078,386,712,31,101,118,195,162,366,87,53,99,71,139,7.0,3.5,2.2,0.3,18.5,2.7,0.27399999999999997,1.9,9.2,4.6,19.1,1.3,0.142,14.1,0.5770000000000001,8.2,18.3,2.2,7.3,0.16899999999999998,81,252,5.1,9.4,0.4,1.3,4.7,8.0,1.6,2.6,2.1,4.8,6.9,1.1,0.7,1.3,0.9,1.8,12.1,275,384,.716,184,.669,80,204,.392,44,.550,10,26,.385,4,.400,10,35,.286,8,.800,31,103,.301,28,.903
jordade01,DeAndre Jordan,CENTER,25,LOS ANGELES CLIPPERS,82,82,2870,348,515,0,0,160,374,331,783,74,80,203,123,264,3.7,5.4,2.5,1.6,29.3,5.8,0.726,0.9,13.3,5.3,18.2,1.4,0.0,21.6,0.63,15.3,12.4,3.3,11.1,0.18600000000000003,83,265,4.2,6.3,0.0,0.0,4.2,6.3,2.0,4.6,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4,340,473,.719,254,.747,53,103,.515,39,.736,1,2,.500,1,1.000,,,,,,,,,,
josepco01,Cory Joseph,SHOOTING GUARD,22,SAN ANTONIO SPURS,68,19,936,126,265,12,38,79,96,32,75,114,35,14,43,84,17.2,1.1,0.9,1.3,8.7,1.3,0.36200000000000004,-0.4,4.0,1.6,14.7,1.9,0.14300000000000002,6.4,0.5579999999999999,12.3,16.9,0.7,2.9,0.14800000000000002,75,200,1.9,3.9,0.2,0.6,1.7,3.3,1.2,1.4,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5.0,59,90,.656,25,.424,23,53,.434,4,.174,12,35,.343,4,.333,37,81,.457,15,.405,12,41,.293,12,1.000
kamanch01,Chris Kaman,CENTER,31,LOS ANGELES LAKERS,39,13,736,176,346,0,3,52,68,54,175,58,11,40,74,93,14.1,3.9,-1.4,0.3,25.4,0.7,0.19699999999999998,-1.7,7.8,-0.2,17.0,0.7,0.009000000000000001,16.6,0.537,16.4,26.7,0.1,0.5,0.036000000000000004,84,265,4.5,8.9,0.0,0.1,4.5,8.8,1.3,1.7,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,10.4,65,91,.714,44,.677,42,98,.429,21,.500,49,105,.467,32,.653,20,49,.408,19,.950,0,3,.000,0,
kanteen01,Enes Kanter,CENTER,21,UTAH JAZZ,80,37,2138,419,853,0,1,149,204,222,376,75,28,42,144,230,6.4,1.5,-3.6,-2.4,20.9,0.9,0.239,-1.2,11.6,1.3,15.6,0.7,0.001,16.1,0.523,13.3,23.3,-0.9,2.2,0.05,82,262,5.2,10.7,0.0,0.0,5.2,10.7,1.9,2.6,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,12.3,213,334,.638,102,.479,100,241,.415,36,.360,57,146,.390,45,.789,49,131,.374,43,.878,0,1,.000,0,
kellyry01,Ryan Kelly,POWER FORWARD,22,LOS ANGELES LAKERS,59,25,1312,157,371,48,142,110,135,42,177,95,32,45,47,147,10.7,2.5,-1.5,-0.1,14.4,0.7,0.364,-1.4,3.4,1.5,12.6,1.2,0.38299999999999995,8.9,0.5479999999999999,9.8,15.9,0.2,2.2,0.081,83,230,2.7,6.3,0.8,2.4,1.8,3.9,1.9,2.3,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5,8.0,50,77,.649,38,.760,24,61,.393,8,.333,15,47,.319,9,.600,20,44,.455,13,.650,48,142,.338,44,.917
kiddgmi01,Michael Kidd-Gilchrist,SMALL FORWARD,20,CHARLOTTE BOBCATS,62,62,1502,167,353,1,9,113,184,109,215,52,43,39,60,145,5.4,2.1,-2.1,0.8,16.2,2.2,0.521,-2.9,8.2,0.9,12.0,1.5,0.025,12.2,0.516,12.1,15.2,0.0,3.1,0.098,78,232,2.7,5.7,0.0,0.1,2.7,5.5,1.8,3.0,1.8,3.5,5.2,0.8,0.7,0.6,1.0,2.3,7.2,135,226,.597,87,.644,17,51,.333,10,.588,2,13,.154,0,.000,26,80,.325,25,.962,1,10,.100,1,1.000
kirilan01,Andrei Kirilenko,POWER FORWARD,32,BROOKLYN NETS,45,4,857,82,160,1,5,61,119,55,91,72,40,19,54,65,13.1,1.9,-0.4,0.8,12.7,0.9,0.7440000000000001,-1.1,7.7,0.4,12.4,2.5,0.031,10.2,0.532,20.3,14.6,0.4,1.3,0.07,81,220,1.8,3.6,0.0,0.1,1.8,3.4,1.4,2.6,1.2,2.0,3.2,1.6,0.9,0.4,1.2,1.4,5.0,71,108,.657,49,.690,12,34,.353,10,.833,1,4,.250,0,.000,4,24,.167,2,.500,1,5,.200,1,1.000
knighbr03,Brandon Knight,POINT GUARD,22,MILWAUKEE BUCKS,72,69,2400,461,1092,110,338,259,323,46,209,352,69,17,188,146,26.6,0.6,-0.5,-2.2,10.3,0.4,0.29600000000000004,1.7,2.1,2.4,16.5,1.5,0.31,6.1,0.523,13.2,26.8,0.9,2.8,0.055,74,195,6.4,15.2,1.5,4.7,4.9,10.5,3.6,4.5,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,17.9,186,328,.567,62,.333,52,140,.371,8,.154,28,75,.373,5,.179,85,211,.403,29,.341,110,338,.325,71,.645
