slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
noelne01,Nerlens Noel,CENTER,24,OKLAHOMA CITY THUNDER,77,2,1055,162,276,0,0,54,79,127,198,45,66,96,48,166,5.9,7.7,2.1,3.3,20.0,2.5,0.28600000000000003,-1.2,12.1,1.9,19.3,2.9,0.0,15.9,0.608,13.4,13.8,1.1,4.3,0.198,130,182,.714,87,.669,0
nurkiju01,Jusuf Nurkić,CENTER,24,PORTLAND TRAIL BLAZERS,72,72,1974,420,826,3,29,282,365,243,505,233,71,103,168,250,17.9,4.2,3.7,1.7,26.7,3.3,0.442,2.1,13.4,4.4,23.4,1.7,0.035,20.2,0.57,14.6,24.7,2.8,7.8,0.18899999999999997,275,456,.603,181,.658,1.000
onealro01,Royce O'Neale,SMALL FORWARD,25,UTAH JAZZ,82,16,1671,163,343,68,176,32,42,22,263,124,54,24,70,172,10.0,1.1,-0.5,2.1,16.7,2.5,0.122,-2.6,1.5,0.7,9.0,1.5,0.513,9.2,0.589,16.2,11.0,0.6,3.3,0.094,88,129,.682,67,.761,.974
okogijo01,Josh Okogie,SHOOTING GUARD,20,MINNESOTA TIMBERWOLVES,74,52,1757,196,508,60,215,118,162,41,177,91,88,33,63,166,6.9,1.6,-3.1,0.4,10.9,1.4,0.319,-3.5,2.5,-0.1,9.4,2.4,0.423,6.6,0.49200000000000005,9.8,15.4,-0.5,1.2,0.034,101,160,.631,67,.663,.950
oladivi01,Victor Oladipo,SHOOTING GUARD,26,INDIANA PACERS,36,36,1147,249,588,74,216,103,141,21,181,186,60,11,82,72,25.2,0.9,2.9,1.2,17.1,1.9,0.24,1.8,2.1,0.4,17.6,2.6,0.36700000000000005,9.8,0.519,11.2,27.9,1.4,2.3,0.09699999999999999,80,133,.602,25,.312,.676
olynyke01,Kelly Olynyk,POWER FORWARD,27,MIAMI HEAT,79,36,1812,261,564,113,319,152,185,72,303,140,53,37,114,183,11.4,1.8,0.7,0.9,17.8,2.5,0.32799999999999996,-0.2,4.2,2.3,14.4,1.4,0.5660000000000001,11.0,0.61,15.0,18.0,1.2,4.7,0.126,100,139,.719,71,.710,.982
osmande01,Cedi Osman,SMALL FORWARD,23,CLEVELAND CAVALIERS,76,75,2444,360,844,130,374,141,181,45,312,195,60,11,114,195,12.1,0.4,-3.2,-1.8,14.8,0.2,0.214,-1.4,2.0,1.2,11.5,1.2,0.44299999999999995,8.1,0.536,11.0,18.6,-0.8,1.5,0.028999999999999998,146,242,.603,77,.527,.838
oubreke01,Kelly Oubre Jr.,SMALL FORWARD,23,PHOENIX SUNS,40,12,1180,243,537,67,206,121,159,47,149,64,57,39,73,110,8.7,2.8,-0.4,-0.8,14.2,0.8,0.29600000000000004,0.4,4.3,0.5,16.4,2.3,0.384,9.2,0.555,10.7,24.7,0.5,1.3,0.054000000000000006,175,274,.639,100,.571,.870
parkeja01,Jabari Parker,POWER FORWARD,23,CHICAGO BULLS,39,17,1042,220,464,37,114,79,108,41,200,84,23,14,84,87,13.2,1.2,-2.1,-1.1,21.1,0.7,0.233,-1.1,4.2,-0.2,14.6,1.1,0.24600000000000002,12.6,0.5429999999999999,14.1,25.0,0.0,0.5,0.024,195,273,.714,103,.528,.869
parketo01,Tony Parker,POINT GUARD,36,CHARLOTTE HORNETS,56,0,1003,213,463,13,51,91,124,14,69,207,21,7,75,53,33.3,0.6,-2.6,-2.3,7.6,0.3,0.268,-0.3,1.5,0.6,15.3,1.0,0.11,4.5,0.512,12.7,25.5,-0.1,0.9,0.044000000000000004,82,141,.582,9,.110,1.000
paulch01,Chris Paul,POINT GUARD,33,HOUSTON ROCKETS,58,58,1857,302,720,127,355,175,203,36,229,473,114,18,152,146,39.3,0.8,3.9,1.1,13.9,2.2,0.282,2.7,2.1,4.4,19.7,3.0,0.493,7.9,0.56,15.8,22.5,2.8,6.6,0.172,44,75,.587,5,.114,.229
paytoel01,Elfrid Payton,POINT GUARD,24,NEW ORLEANS PELICANS,42,42,1250,179,412,33,105,55,74,49,171,320,44,17,112,81,33.5,1.1,-1.4,-0.7,14.0,0.9,0.18,-0.7,4.1,0.6,14.0,1.6,0.255,9.1,0.502,20.1,18.3,0.2,1.5,0.057999999999999996,92,170,.541,40,.435,.848
plumlma01,Mason Plumlee,CENTER,28,DENVER NUGGETS,82,17,1731,262,442,2,10,111,198,165,359,243,66,76,126,252,19.5,3.9,2.1,2.6,22.5,2.9,0.44799999999999995,-0.5,10.3,2.9,17.8,1.9,0.023,16.4,0.602,19.2,16.2,1.8,5.8,0.16,214,291,.735,155,.724,1.000
poeltja01,Jakob Poeltl,CENTER,23,SAN ANTONIO SPURS,77,24,1273,187,290,0,0,49,92,178,232,93,29,68,48,124,10.0,4.5,2.0,0.7,19.7,1.6,0.317,1.3,15.4,3.5,19.4,1.1,0.0,17.6,0.64,12.7,13.1,1.3,5.1,0.193,157,223,.704,100,.637,
porteot01,Otto Porter,SMALL FORWARD,25,WASHINGTON WIZARDS,41,28,1191,202,442,65,176,49,64,40,191,80,64,22,40,79,9.6,1.6,0.3,0.3,17.7,1.1,0.145,0.0,3.6,1.0,15.0,2.5,0.39799999999999996,10.5,0.551,7.8,18.2,0.7,2.1,0.085,65,98,.663,44,.677,.875
poweldw01,Dwight Powell,CENTER,27,DALLAS MAVERICKS,77,22,1662,290,486,39,127,196,254,140,271,112,44,50,67,201,10.7,2.6,2.9,0.9,17.3,1.9,0.523,2.0,9.1,5.6,20.4,1.3,0.261,13.2,0.682,10.1,17.2,2.1,7.5,0.215,224,281,.797,190,.848,1.000
powelno01,Norman Powell,SHOOTING GUARD,25,TORONTO RAPTORS,60,3,1126,193,400,68,170,62,75,16,123,91,39,13,65,96,11.6,1.0,-0.7,0.2,11.5,1.4,0.188,-0.9,1.6,1.0,13.3,1.7,0.425,6.7,0.596,13.1,19.0,0.4,2.4,0.102,121,192,.630,75,.620,.902
randlju01,Julius Randle,POWER FORWARD,24,NEW ORLEANS PELICANS,73,49,2232,571,1089,67,195,356,487,162,472,229,52,45,208,246,15.8,1.6,1.5,-0.6,21.6,1.9,0.447,2.1,7.6,4.2,21.0,1.1,0.179,14.7,0.6,13.8,27.8,2.0,6.1,0.131,335,486,.689,187,.558,.910
redicjj01,J.J. Redick,SHOOTING GUARD,34,PHILADELPHIA 76ERS,76,63,2379,452,1027,240,605,228,255,20,166,206,32,17,101,129,12.9,0.6,0.2,-2.0,7.2,1.2,0.248,2.2,0.9,4.6,15.1,0.6,0.589,4.1,0.602,8.1,21.9,1.3,5.9,0.11800000000000001,57,87,.655,47,.825,.942
richajo01,Josh Richardson,SHOOTING GUARD,25,MIAMI HEAT,73,73,2539,423,1026,164,460,199,231,54,209,298,79,34,113,200,17.9,1.2,0.3,0.2,8.8,2.6,0.225,0.1,2.3,3.0,14.0,1.5,0.44799999999999995,5.5,0.536,9.1,20.9,1.5,5.6,0.106,103,181,.569,53,.515,.878
riverau01,Austin Rivers,SHOOTING GUARD,26,HOUSTON ROCKETS,47,13,1345,156,378,71,221,25,49,15,76,109,29,13,32,135,11.7,0.8,-3.8,-0.9,6.4,0.6,0.13,-2.9,1.2,0.8,8.2,1.1,0.585,3.7,0.511,7.4,13.9,-0.6,1.4,0.05,85,135,.630,29,.341,.683
robinmi01,Mitchell Robinson,CENTER,20,NEW YORK KNICKS,66,19,1360,202,291,0,0,81,135,177,246,37,52,161,35,217,4.2,10.0,2.5,2.4,19.4,2.2,0.46399999999999997,0.1,13.3,4.0,22.0,1.8,0.0,16.3,0.6920000000000001,9.1,12.1,1.6,6.1,0.217,193,263,.734,123,.637,0
rondora01,Rajon Rondo,POINT GUARD,32,LOS ANGELES LAKERS,46,29,1369,175,432,51,142,23,36,34,209,367,57,7,127,100,35.5,0.4,-1.5,0.2,15.5,1.5,0.083,-1.7,2.6,-0.2,12.1,1.9,0.32899999999999996,9.2,0.473,22.1,17.4,0.2,1.3,0.047,83,151,.550,17,.205,.471
rosede01,Derrick Rose,POINT GUARD,30,MINNESOTA TIMBERWOLVES,51,13,1392,363,753,54,146,137,160,33,107,220,31,12,82,57,26.4,0.7,1.4,-1.7,8.3,0.3,0.212,3.2,2.5,2.6,19.5,1.1,0.19399999999999998,5.4,0.557,9.1,27.3,1.2,3.0,0.102,142,218,.651,41,.289,.685
rosste01,Terrence Ross,SHOOTING GUARD,27,ORLANDO MAGIC,81,0,2150,440,1027,217,566,126,144,27,253,135,72,29,90,119,9.9,1.1,0.8,-0.3,12.8,2.6,0.14,1.1,1.3,1.7,15.4,1.6,0.551,7.0,0.561,7.6,23.9,1.5,4.3,0.095,55,79,.696,35,.636,.764
roziete01,Terry Rozier,POINT GUARD,24,BOSTON CELTICS,79,14,1791,258,666,119,337,73,93,32,275,231,68,21,68,101,17.7,1.0,-0.2,0.5,16.4,2.3,0.14,-0.7,1.9,0.9,12.9,1.8,0.506,9.1,0.501,8.8,18.6,0.8,3.2,0.086,77,121,.636,36,.468,.740
rubiori01,Ricky Rubio,POINT GUARD,28,UTAH JAZZ,68,67,1899,295,730,79,254,195,228,33,210,416,91,10,180,180,32.1,0.4,-0.2,0.8,11.8,2.8,0.312,-1.0,1.9,0.9,14.0,2.3,0.348,6.9,0.52,17.8,22.7,0.9,3.7,0.095,106,181,.586,50,.472,.880
russeda01,D'Angelo Russell,POINT GUARD,22,BROOKLYN NETS,81,81,2448,659,1517,234,635,160,205,53,262,563,100,20,253,141,41.3,0.6,3.4,-0.6,11.2,2.6,0.135,4.0,2.3,2.4,19.4,1.9,0.419,6.8,0.5329999999999999,13.6,31.9,3.4,5.0,0.09699999999999999,123,223,.552,30,.244,.524
sabondo01,Domantas Sabonis,CENTER,22,INDIANA PACERS,74,5,1838,413,700,9,17,208,291,186,504,212,48,30,160,239,18.2,1.5,3.1,1.3,29.8,3.3,0.41600000000000004,1.9,11.5,4.3,21.9,1.3,0.024,20.8,0.63,16.2,23.5,2.4,7.6,0.19699999999999998,261,352,.741,164,.628,1.000
saricda01,Dario Šarić,POWER FORWARD,24,MINNESOTA TIMBERWOLVES,68,28,1627,256,564,97,253,105,120,105,266,101,41,6,72,143,8.8,0.3,-0.8,-1.3,17.7,0.9,0.213,0.4,6.8,2.4,14.3,1.2,0.449,12.2,0.579,10.5,17.8,0.5,3.3,0.099,138,210,.657,105,.761,.966
satorto01,Tomáš Satoranský,POINT GUARD,27,WASHINGTON WIZARDS,80,54,2164,257,530,64,162,131,160,82,197,399,82,13,120,172,24.6,0.5,-0.7,-0.3,10.0,0.9,0.302,-0.4,4.0,3.8,14.1,1.8,0.306,7.0,0.59,16.7,14.1,0.7,4.7,0.10400000000000001,118,168,.702,58,.492,.969
schrode01,Dennis Schröder,POINT GUARD,25,OKLAHOMA CITY THUNDER,79,14,2314,457,1104,124,364,186,227,38,246,323,65,12,172,189,20.4,0.4,-2.0,-0.7,11.3,2.4,0.20600000000000002,-1.3,1.6,0.4,12.7,1.3,0.33,6.3,0.508,12.5,24.2,0.0,2.9,0.06,148,288,.514,25,.169,.800
sextoco01,Collin Sexton,POINT GUARD,20,CLEVELAND CAVALIERS,82,72,2605,519,1206,119,296,214,255,57,179,243,44,6,185,186,15.3,0.2,-4.7,-3.3,8.0,-0.5,0.21100000000000002,-1.4,2.3,-0.1,12.0,0.8,0.245,5.0,0.52,12.3,25.2,-1.8,-0.6,-0.011000000000000001,183,321,.570,81,.443,.639
shamela01,Landry Shamet,SHOOTING GUARD,21,PHILADELPHIA 76ERS,54,4,1108,153,347,99,245,44,54,14,64,59,24,8,26,106,7.4,0.6,-1.9,-1.1,5.9,0.6,0.156,-0.7,1.4,1.6,10.7,1.0,0.706,3.7,0.606,6.6,15.0,0.0,2.2,0.096,42,76,.553,31,.738,.949
shumpim01,Iman Shumpert,SHOOTING GUARD,28,SACRAMENTO KINGS,42,40,1099,133,348,74,202,34,41,19,110,91,47,20,38,92,10.7,1.6,-1.3,0.6,10.6,0.9,0.11800000000000001,-1.9,1.7,0.3,10.1,2.0,0.58,6.0,0.511,9.4,15.2,0.2,1.2,0.054000000000000006,35,54,.648,25,.714,.893
siakapa01,Pascal Siakam,POWER FORWARD,24,TORONTO RAPTORS,80,79,2548,519,945,79,214,237,302,124,425,248,73,52,154,241,14.6,1.7,2.4,0.8,17.5,3.6,0.32,1.6,5.4,5.7,18.7,1.4,0.226,11.6,0.628,12.5,20.8,2.8,9.3,0.175,359,501,.717,213,.593,.972
simmobe01,Ben Simmons,POINT GUARD,22,PHILADELPHIA 76ERS,79,79,2700,540,960,0,6,257,428,172,525,610,112,61,274,209,34.2,1.8,3.6,1.3,20.0,3.6,0.446,2.2,6.9,4.6,20.0,2.0,0.006,13.7,0.5820000000000001,19.3,22.1,3.8,8.2,0.146,441,629,.701,215,.488,
smartma01,Marcus Smart,SHOOTING GUARD,24,BOSTON CELTICS,80,60,2200,239,567,126,346,104,129,57,177,321,143,28,123,201,19.1,1.1,0.8,2.0,8.6,3.1,0.228,-1.2,2.8,2.2,13.1,3.1,0.61,5.7,0.568,16.5,14.6,1.5,5.3,0.11599999999999999,68,98,.694,29,.426,.921
smithis01,Ish Smith,POINT GUARD,30,DETROIT PISTONS,56,0,1251,205,489,44,135,47,62,23,122,203,28,11,61,109,25.4,0.7,-2.0,-0.3,11.1,1.1,0.127,-1.6,1.9,0.5,11.8,1.1,0.276,6.3,0.485,10.6,19.9,0.0,1.7,0.064,59,101,.584,6,.102,.711
snellto01,Tony Snell,SMALL FORWARD,27,MILWAUKEE BUCKS,74,12,1304,163,361,81,204,37,42,29,128,68,26,18,23,90,6.7,1.2,-0.7,0.3,9.4,1.6,0.11599999999999999,-1.0,2.4,1.6,10.7,0.9,0.565,6.1,0.585,5.7,12.9,0.4,3.2,0.11699999999999999,62,89,.697,46,.742,.939
