slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
jordade01,DeAndre Jordan,CENTER,29,LOS ANGELES CLIPPERS,77,77,2424,373,578,0,0,181,312,329,842,117,39,71,137,203,7.1,2.4,1.4,-0.3,37.6,3.4,0.54,1.7,15.1,6.0,20.2,0.8,0.0,26.5,0.648,16.1,15.2,2.1,9.4,0.18600000000000003,83,265,4.8,7.5,0.0,0.0,4.8,7.5,2.4,4.1,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,12.0,342,487,.702,224,.655,30,84,.357,23,.767,1,3,.333,1,1.000,0,1,.000,0,,,,,,
josepco01,Cory Joseph,POINT GUARD,26,INDIANA PACERS,82,17,2210,256,604,67,190,70,94,39,224,260,80,18,87,141,16.1,0.7,-1.5,0.3,11.4,2.0,0.156,-1.8,2.0,1.2,11.0,1.8,0.315,6.7,0.503,11.9,14.8,0.3,3.1,0.068,75,200,3.1,7.4,0.8,2.3,2.3,5.0,0.9,1.1,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7,7.9,65,106,.613,23,.354,30,70,.429,4,.133,42,97,.433,9,.214,61,162,.377,17,.279,70,201,.348,64,.914
kaminfr01,Frank Kaminsky,POWER FORWARD,24,CHARLOTTE HORNETS,79,4,1835,307,716,104,274,155,194,46,242,129,36,19,66,95,11.0,0.9,-0.2,-0.8,14.5,1.3,0.271,0.6,2.7,2.3,14.4,1.0,0.38299999999999995,8.5,0.545,7.6,20.5,0.8,3.6,0.094,84,240,3.9,9.1,1.3,3.5,2.6,5.6,2.0,2.5,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,11.1,82,122,.672,47,.573,68,180,.378,32,.471,40,93,.430,18,.450,13,47,.277,8,.615,104,274,.380,103,.990
kanteen01,Enes Kanter,CENTER,25,NEW YORK KNICKS,71,71,1830,422,713,0,2,156,184,273,507,105,36,37,122,187,9.4,1.7,2.2,-1.1,30.6,2.1,0.258,3.3,16.6,5.5,24.0,1.0,0.003,23.6,0.63,13.3,21.8,1.9,7.6,0.198,82,262,5.9,10.0,0.0,0.0,5.9,10.0,2.2,2.6,3.8,7.1,11.0,1.5,0.5,0.5,1.7,2.6,14.1,297,434,.684,145,.488,86,188,.457,36,.419,25,54,.463,18,.720,14,34,.412,8,.571,0,2,.000,0,
kennalu01,Luke Kennard,SHOOTING GUARD,21,DETROIT PISTONS,73,9,1463,206,465,81,195,65,76,21,155,124,44,13,69,86,12.7,0.8,-0.8,0.1,11.9,1.4,0.163,-0.9,1.6,1.1,12.1,1.5,0.419,6.6,0.56,12.2,17.2,0.5,2.6,0.085,77,206,2.8,6.4,1.1,2.7,1.7,3.7,0.9,1.0,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,37,62,.597,18,.486,19,63,.302,5,.263,26,59,.441,17,.654,43,86,.500,26,.605,81,195,.415,79,.975
kiddgmi01,Michael Kidd-Gilchrist,SMALL FORWARD,24,CHARLOTTE HORNETS,74,74,1850,282,560,0,2,117,171,84,218,71,51,32,53,143,5.9,1.4,-2.1,0.0,13.0,1.6,0.305,-2.1,4.8,1.7,12.5,1.3,0.004,8.8,0.536,7.7,16.1,-0.1,3.3,0.084,78,232,3.8,7.6,0.0,0.0,3.8,7.5,1.6,2.3,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,9.2,156,226,.690,96,.615,36,105,.343,23,.639,38,82,.463,25,.658,52,145,.359,46,.885,0,2,.000,0,
klebima01,Maxi Kleber,POWER FORWARD,26,DALLAS MAVERICKS,72,36,1206,151,309,40,128,44,59,71,163,51,26,47,30,114,6.4,3.5,-0.5,0.5,15.6,1.2,0.191,-1.0,6.3,1.6,13.4,1.1,0.414,10.8,0.5760000000000001,8.2,13.7,0.5,2.8,0.113,82,240,2.1,4.3,0.6,1.8,1.5,2.5,0.6,0.8,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,78,113,.690,62,.795,17,29,.586,12,.706,9,20,.450,7,.778,7,19,.368,7,1.000,40,128,.312,40,1.000
korveky01,Kyle Korver,SHOOTING GUARD,36,CLEVELAND CAVALIERS,73,4,1574,222,484,164,376,64,72,9,156,88,31,27,55,130,8.0,1.5,0.2,-1.2,10.9,0.6,0.149,1.5,0.7,2.8,13.4,1.0,0.777,5.9,0.652,9.6,16.0,0.9,3.4,0.10400000000000001,79,212,3.0,6.6,2.2,5.2,0.8,1.5,0.9,1.0,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,29,39,.744,28,.966,3,8,.375,3,1.000,10,23,.435,9,.900,30,70,.429,27,.900,209,485,.431,204,.976
koufoko01,Kosta Koufos,CENTER,28,SACRAMENTO KINGS,71,13,1391,222,389,0,0,33,74,149,323,87,47,32,49,146,9.7,2.2,-0.4,-0.2,27.6,1.5,0.19,-0.2,11.7,2.3,17.5,1.7,0.0,19.3,0.5660000000000001,10.4,15.2,0.6,3.9,0.134,84,245,3.1,5.5,0.0,0.0,3.1,5.5,0.5,1.0,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7,108,151,.715,69,.639,88,185,.476,62,.705,25,52,.481,21,.840,1,1,1.000,1,1.000,,,,,
kuzmaky01,Kyle Kuzma,POWER FORWARD,22,LOS ANGELES LAKERS,77,37,2401,468,1039,159,434,147,208,88,395,141,49,34,140,160,9.1,1.1,-0.7,-1.0,17.4,2.3,0.2,0.3,3.9,1.5,14.2,1.0,0.418,10.7,0.5489999999999999,11.0,22.5,0.8,3.8,0.077,80,220,6.1,13.5,2.1,5.6,4.0,7.9,1.9,2.7,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,171,266,.643,94,.550,81,184,.440,41,.506,28,77,.364,14,.500,29,76,.382,15,.517,159,436,.365,140,.881
labissk01,Skal Labissière,POWER FORWARD,21,SACRAMENTO KINGS,60,28,1240,205,458,18,51,95,118,99,189,72,25,49,73,132,9.1,3.7,-2.7,-0.8,18.1,1.0,0.258,-1.9,8.7,0.4,14.3,1.0,0.111,13.2,0.513,12.5,21.1,-0.2,1.4,0.054000000000000006,82,216,3.4,7.6,0.3,0.9,3.1,6.8,1.6,2.0,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7,81,116,.698,46,.568,54,143,.378,24,.444,30,80,.375,17,.567,22,68,.324,17,.773,18,51,.353,18,1.000
lambje01,Jeremy Lamb,SHOOTING GUARD,25,CHARLOTTE HORNETS,80,18,1967,380,832,94,254,179,208,49,275,186,61,32,93,138,15.4,1.4,1.6,0.2,15.4,1.9,0.25,1.3,2.7,3.0,17.0,1.5,0.305,8.9,0.5589999999999999,9.1,22.4,1.8,4.9,0.12,77,185,4.8,10.4,1.2,3.2,3.6,7.2,2.2,2.6,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,12.9,110,169,.651,53,.482,65,148,.439,20,.308,61,128,.477,22,.361,50,133,.376,19,.380,94,253,.372,64,.681
leeco01,Courtney Lee,SHOOTING GUARD,32,NEW YORK KNICKS,76,69,2310,343,755,113,278,114,124,30,194,180,80,17,84,109,11.3,0.6,-0.3,-0.2,9.3,1.2,0.16399999999999998,-0.1,1.4,2.7,13.0,1.7,0.368,5.4,0.564,9.4,16.9,1.0,3.9,0.08199999999999999,77,215,4.5,9.9,1.5,3.7,3.0,6.3,1.5,1.6,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,12.0,81,126,.643,40,.494,33,75,.440,17,.515,56,114,.491,33,.589,60,162,.370,23,.383,113,278,.406,90,.796
lenal01,Alex Len,CENTER,24,PHOENIX SUNS,69,13,1395,214,378,1,3,158,231,175,343,82,27,61,78,158,9.1,3.5,0.3,-0.3,26.7,1.3,0.611,0.6,13.2,3.2,19.4,0.9,0.008,19.8,0.612,14.0,17.0,0.8,4.5,0.154,84,250,3.1,5.5,0.0,0.0,3.1,5.4,2.3,3.3,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3,8.5,179,277,.646,119,.665,22,63,.349,15,.682,10,20,.500,9,.900,2,15,.133,1,.500,1,3,.333,1,1.000
leverca01,Caris LeVert,SMALL FORWARD,23,BROOKLYN NETS,71,10,1864,320,735,85,245,133,187,53,207,299,82,22,153,159,26.0,0.9,-0.8,0.0,11.9,1.6,0.254,-0.8,3.0,0.7,14.2,2.1,0.33299999999999996,7.4,0.525,15.8,22.5,0.6,2.3,0.057999999999999996,78,205,4.5,10.4,1.2,3.5,3.3,6.9,1.9,2.6,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1,149,227,.656,48,.322,45,141,.319,16,.356,26,76,.342,3,.115,15,46,.326,4,.267,85,245,.347,62,.729
lillada01,Damian Lillard,POINT GUARD,27,PORTLAND TRAIL BLAZERS,73,73,2670,621,1415,227,629,493,538,62,263,481,77,27,206,117,30.9,0.8,7.2,0.3,10.6,2.7,0.38,7.0,2.6,9.9,25.2,1.4,0.445,6.6,0.594,11.1,30.6,6.3,12.6,0.22699999999999998,74,195,8.5,19.4,3.1,8.6,5.4,10.8,6.8,7.4,0.8,3.6,4.5,6.6,1.1,0.4,2.8,1.6,26.9,223,406,.549,38,.170,57,129,.442,7,.123,50,122,.410,9,.180,80,171,.468,22,.275,236,658,.359,104,.441
livinsh01,Shaun Livingston,POINT GUARD,32,GOLDEN STATE WARRIORS,71,7,1129,172,343,0,5,50,61,32,99,140,35,21,58,117,16.8,1.5,-3.1,-0.4,9.2,0.9,0.17800000000000002,-2.8,3.4,0.9,11.6,1.5,0.015,6.5,0.5329999999999999,13.6,16.6,-0.3,1.8,0.077,79,192,2.4,4.8,0.0,0.1,2.4,4.8,0.7,0.9,0.5,1.4,1.8,2.0,0.5,0.3,0.8,1.6,5.5,88,114,.772,76,.864,35,80,.438,18,.514,90,212,.425,29,.322,18,41,.439,8,.444,0,6,.000,0,
lopezbr01,Brook Lopez,CENTER,29,LOS ANGELES LAKERS,74,72,1735,369,793,112,325,111,158,74,220,126,30,98,98,195,11.6,4.6,0.9,0.2,13.4,1.9,0.19899999999999998,0.7,4.6,1.9,16.5,0.8,0.41,9.0,0.557,10.2,23.5,1.3,3.8,0.105,84,270,5.0,10.7,1.5,4.4,3.5,6.3,1.5,2.1,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,13.0,105,142,.739,63,.600,100,199,.503,50,.500,44,103,.427,23,.523,8,25,.320,4,.500,112,325,.345,110,.982
lopezro01,Robin Lopez,CENTER,29,CHICAGO BULLS,64,64,1690,342,645,4,14,68,90,134,156,124,14,53,107,109,12.3,2.8,-2.2,-1.3,10.3,0.7,0.14,-0.9,8.2,1.2,14.7,0.4,0.022000000000000002,9.2,0.552,13.5,20.4,-0.1,1.9,0.055,84,275,5.3,10.1,0.1,0.2,5.3,9.9,1.1,1.4,2.1,2.4,4.5,1.9,0.2,0.8,1.7,1.7,11.8,148,202,.733,90,.608,126,254,.496,97,.770,20,55,.364,20,1.000,44,120,.367,40,.909,4,14,.286,3,.750
loveke01,Kevin Love,CENTER,29,CLEVELAND CAVALIERS,59,59,1651,334,729,137,330,234,266,101,445,103,43,24,90,120,9.8,1.2,3.3,-1.3,29.8,1.6,0.365,4.5,7.0,4.7,22.4,1.3,0.45299999999999996,18.6,0.614,9.6,25.1,2.2,6.4,0.185,80,251,5.7,12.4,2.3,5.6,3.3,6.8,4.0,4.5,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2.0,17.6,157,246,.638,101,.643,49,145,.338,30,.612,37,98,.378,20,.541,27,83,.325,19,.704,173,436,.397,168,.971
lowryky01,Kyle Lowry,POINT GUARD,31,TORONTO RAPTORS,78,78,2510,403,944,238,596,223,261,66,368,537,85,19,183,192,30.9,0.6,5.2,0.5,16.1,3.1,0.276,4.7,3.0,7.0,19.5,1.7,0.631,9.7,0.598,14.7,21.7,4.5,10.2,0.19399999999999998,72,196,5.2,12.1,3.1,7.6,2.1,4.5,2.9,3.3,0.8,4.7,5.6,6.9,1.1,0.2,2.3,2.5,16.2,130,197,.660,35,.269,29,93,.312,6,.207,20,58,.345,6,.300,18,55,.327,3,.167,266,659,.404,168,.632
lylestr01,Trey Lyles,POWER FORWARD,22,DENVER NUGGETS,73,2,1391,270,550,83,218,101,143,55,292,91,30,34,61,111,10.1,2.0,1.3,-0.7,23.5,1.2,0.26,2.0,4.5,2.7,17.9,1.1,0.396,14.0,0.591,9.1,21.1,1.1,3.9,0.135,81,234,3.7,7.5,1.1,3.0,2.6,4.5,1.4,2.0,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5,9.9,115,165,.697,84,.730,40,102,.392,18,.450,23,43,.535,12,.522,9,22,.409,6,.667,83,218,.381,82,.988
macksh01,Shelvin Mack,POINT GUARD,27,ORLANDO MAGIC,69,3,1365,178,414,48,139,69,97,23,143,272,54,8,89,91,29.5,0.5,-1.4,-0.2,11.6,1.0,0.23399999999999999,-1.2,1.8,1.0,13.3,1.9,0.336,6.7,0.518,16.3,17.6,0.2,1.9,0.069,75,203,2.6,6.0,0.7,2.0,1.9,4.0,1.0,1.4,0.3,2.1,2.4,3.9,0.8,0.1,1.3,1.3,6.9,67,95,.705,23,.343,33,93,.355,11,.333,16,49,.327,3,.188,14,38,.368,5,.357,48,139,.345,33,.688
mahinia01,Ian Mahinmi,CENTER,31,WASHINGTON WIZARDS,77,0,1145,138,248,0,2,90,128,135,177,53,38,42,100,230,6.6,3.2,-4.4,0.2,17.4,1.4,0.516,-4.6,13.4,0.8,12.2,1.6,0.008,15.4,0.601,24.7,15.6,-0.7,2.2,0.09300000000000001,83,262,1.8,3.2,0.0,0.0,1.8,3.2,1.2,1.7,1.8,2.3,4.1,0.7,0.5,0.5,1.3,3.0,4.8,111,164,.677,68,.613,33,81,.407,22,.667,4,11,.364,3,.750,0,3,.000,0,,0,2,.000,0,
makerth01,Thon Maker,CENTER,20,MILWAUKEE BUCKS,74,12,1238,130,316,31,104,65,93,75,150,46,38,53,44,162,5.2,3.7,-3.5,-0.4,14.2,1.1,0.294,-3.2,7.1,0.3,10.2,1.5,0.32899999999999996,10.6,0.499,11.0,14.6,-0.5,1.5,0.055999999999999994,84,221,1.8,4.3,0.4,1.4,1.3,2.9,0.9,1.3,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,4.8,53,94,.564,43,.811,13,43,.302,11,.846,12,33,.364,12,1.000,26,50,.520,25,.962,37,124,.298,37,1.000
markkla01,Lauri Markkanen,POWER FORWARD,20,CHICAGO BULLS,68,68,2020,374,862,145,401,140,166,79,429,79,39,40,83,103,6.4,1.8,-0.2,-1.2,23.7,1.6,0.193,1.0,4.0,1.7,15.6,0.9,0.465,13.5,0.552,8.2,21.9,0.9,3.3,0.079,84,240,5.5,12.7,2.1,5.9,3.4,6.8,2.1,2.4,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,142,210,.676,98,.690,35,102,.343,22,.629,24,69,.348,11,.458,28,80,.350,16,.571,145,401,.362,140,.966
martija01,Jarell Martin,POWER FORWARD,23,MEMPHIS GRIZZLIES,73,36,1661,221,496,34,98,89,116,97,221,73,39,49,86,211,7.0,2.8,-4.0,-0.7,15.8,1.2,0.23399999999999999,-3.3,6.6,0.1,10.5,1.2,0.198,11.1,0.516,13.6,17.1,-0.8,1.3,0.038,82,239,3.0,6.8,0.5,1.3,2.6,5.5,1.2,1.6,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,7.7,117,205,.571,71,.607,11,45,.244,6,.545,19,45,.422,13,.684,40,103,.388,29,.725,34,98,.347,34,1.000
matthwe02,Wesley Matthews,SMALL FORWARD,31,DALLAS MAVERICKS,63,62,2131,283,697,153,402,83,101,28,170,172,76,16,83,140,12.3,0.7,-0.9,0.1,9.2,1.6,0.145,-1.0,1.4,1.0,11.4,1.8,0.5770000000000001,5.2,0.541,10.1,17.6,0.6,2.6,0.059000000000000004,76,220,4.5,11.1,2.4,6.4,2.1,4.7,1.3,1.6,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7,34,67,.507,16,.471,36,82,.439,10,.278,34,74,.459,12,.353,26,72,.361,13,.500,153,402,.381,135,.882
mbahalu01,Luc Mbah a Moute,POWER FORWARD,31,HOUSTON ROCKETS,61,15,1564,166,345,63,173,65,95,22,164,55,72,25,68,100,5.0,1.4,-0.2,1.4,11.7,2.1,0.275,-1.6,1.6,0.8,10.3,2.3,0.501,6.7,0.595,15.0,12.8,0.7,2.8,0.087,80,230,2.7,5.7,1.0,2.8,1.7,2.8,1.1,1.6,0.4,2.7,3.0,0.9,1.2,0.4,1.1,1.6,7.5,100,154,.649,80,.800,9,31,.290,5,.556,,,,,,0,8,.000,0,,66,188,.351,64,.970
mccolcj01,CJ McCollum,SHOOTING GUARD,26,PORTLAND TRAIL BLAZERS,81,81,2923,667,1505,189,476,209,250,53,268,272,77,35,151,168,15.8,1.0,1.2,-0.5,9.9,2.9,0.166,1.8,2.0,3.7,17.0,1.3,0.316,6.0,0.536,8.6,26.5,2.4,6.6,0.10800000000000001,75,197,8.2,18.6,2.3,5.9,5.9,12.7,2.6,3.1,0.7,3.3,4.0,3.4,1.0,0.4,1.9,2.1,21.4,164,295,.556,35,.213,97,241,.402,12,.124,126,268,.470,29,.230,120,275,.436,34,.283,200,502,.398,125,.625
mccontj01,T.J. McConnell,POINT GUARD,25,PHILADELPHIA 76ERS,76,1,1706,210,421,27,62,31,39,37,189,303,92,13,112,122,24.5,0.6,0.0,1.9,11.5,2.5,0.09300000000000001,-1.9,2.4,1.3,12.5,2.6,0.147,7.1,0.545,20.4,13.8,0.9,3.8,0.10800000000000001,73,190,2.8,5.5,0.4,0.8,2.4,4.7,0.4,0.5,0.5,2.5,3.0,4.0,1.2,0.2,1.5,1.6,6.3,77,112,.688,24,.312,57,113,.504,15,.263,56,125,.448,17,.304,16,42,.381,7,.438,29,65,.446,29,1.000
mcderdo01,Doug McDermott,SMALL FORWARD,26,NEW YORK KNICKS,55,1,1172,151,328,53,137,40,53,33,101,50,10,12,34,73,6.0,0.9,-2.1,-1.4,9.5,0.3,0.162,-0.7,3.1,1.1,9.9,0.4,0.418,6.3,0.562,8.8,14.4,0.0,1.3,0.055,79,225,2.7,6.0,1.0,2.5,1.8,3.5,0.7,1.0,0.6,1.8,2.4,0.9,0.2,0.2,0.6,1.3,7.2,103,158,.652,89,.864,16,43,.372,14,.875,10,33,.303,5,.500,16,58,.276,14,.875,92,216,.426,92,1.000
mclembe01,Ben McLemore,SHOOTING GUARD,24,MEMPHIS GRIZZLIES,56,17,1091,157,373,55,159,53,64,34,105,51,38,15,61,139,7.5,1.3,-3.9,-1.0,11.4,0.7,0.172,-2.9,3.5,-0.2,9.7,1.8,0.426,7.4,0.526,13.2,19.0,-0.5,0.5,0.023,75,195,2.8,6.7,1.0,2.8,1.8,3.8,0.9,1.1,0.6,1.9,2.5,0.9,0.7,0.3,1.1,2.5,7.5,54,90,.600,39,.722,16,47,.340,8,.500,12,23,.522,10,.833,20,54,.370,15,.750,55,159,.346,53,.964
meeksjo01,Jodie Meeks,SHOOTING GUARD,30,WASHINGTON WIZARDS,77,0,1119,157,393,72,210,101,117,15,111,70,29,4,37,55,9.1,0.3,-1.1,-0.8,11.2,0.8,0.298,-0.3,1.5,1.3,12.4,1.3,0.534,6.4,0.5479999999999999,7.7,19.0,0.3,2.0,0.087,76,210,2.0,5.1,0.9,2.7,1.1,2.4,1.3,1.5,0.2,1.4,1.6,0.9,0.4,0.1,0.5,0.7,6.3,34,47,.723,23,.676,22,47,.468,18,.818,11,39,.282,9,.818,18,50,.360,15,.833,72,210,.343,68,.944
middlkh01,Khris Middleton,SMALL FORWARD,26,MILWAUKEE BUCKS,82,82,2982,593,1272,146,407,320,362,45,384,328,119,21,191,270,17.7,0.6,0.0,-0.8,15.0,2.3,0.285,0.8,1.8,4.6,17.4,2.0,0.32,8.4,0.5770000000000001,11.8,24.6,1.5,6.9,0.111,79,222,7.2,15.5,1.8,5.0,5.5,10.5,3.9,4.4,0.5,4.7,5.2,4.0,1.5,0.3,2.3,3.3,20.1,124,193,.642,68,.548,87,188,.463,35,.402,161,302,.533,59,.366,117,253,.462,41,.350,171,447,.383,146,.854
milescj01,C.J. Miles,SMALL FORWARD,30,TORONTO RAPTORS,70,3,1337,227,599,164,454,81,97,18,134,55,37,21,39,134,6.0,1.3,0.3,-0.7,11.0,1.5,0.162,1.0,1.5,1.4,13.0,1.4,0.758,6.4,0.545,5.7,22.3,0.8,2.9,0.10300000000000001,78,220,3.2,8.6,2.3,6.5,0.9,2.1,1.2,1.4,0.3,1.9,2.2,0.8,0.5,0.3,0.6,1.9,10.0,46,70,.657,28,.609,11,44,.250,7,.636,10,23,.435,5,.500,9,33,.273,6,.667,183,499,.367,171,.934
milleda01,Darius Miller,SMALL FORWARD,27,NEW ORLEANS PELICANS,82,3,1944,216,487,147,358,58,67,18,146,111,28,17,58,160,7.5,0.7,-1.9,-0.8,7.9,0.9,0.138,-1.1,1.0,2.1,9.3,0.7,0.735,4.6,0.617,10.1,12.8,0.1,3.0,0.075,78,225,2.6,5.9,1.8,4.4,0.8,1.6,0.7,0.8,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0,7.8,6,11,.545,3,.500,10,22,.455,6,.600,22,39,.564,15,.682,36,67,.537,22,.611,156,382,.408,148,.949
millspa02,Patty Mills,POINT GUARD,29,SAN ANTONIO SPURS,82,36,2107,280,682,154,414,105,118,26,128,229,55,11,106,128,16.0,0.4,-1.0,-0.4,6.8,2.1,0.17300000000000001,-0.6,1.4,2.0,11.8,1.3,0.607,4.1,0.5579999999999999,12.6,17.8,0.5,4.1,0.09300000000000001,73,180,3.4,8.3,1.9,5.0,1.5,3.3,1.3,1.4,0.3,1.6,1.9,2.8,0.7,0.1,1.3,1.6,10.0,50,86,.581,30,.600,13,33,.394,6,.462,7,17,.412,5,.714,68,155,.439,23,.338,167,449,.372,126,.754
millspa01,Paul Millsap,POWER FORWARD,32,DENVER NUGGETS,38,37,1143,202,435,39,113,112,161,65,180,105,39,44,73,99,13.9,3.2,0.4,0.0,17.6,1.1,0.37,0.4,6.4,1.4,17.0,1.7,0.26,12.1,0.5489999999999999,12.6,22.0,0.7,2.5,0.107,79,250,5.3,11.4,1.0,3.0,4.3,8.5,2.9,4.2,1.7,4.7,6.4,2.8,1.0,1.2,1.9,2.6,14.6,56,87,.644,34,.607,69,142,.486,33,.478,33,73,.452,12,.364,5,21,.238,1,.200,39,113,.345,37,.949
mitchdo01,Donovan Mitchell,SHOOTING GUARD,21,UTAH JAZZ,79,71,2638,595,1362,187,550,239,297,52,244,291,118,27,215,213,19.4,0.9,1.2,0.3,10.4,3.8,0.218,0.9,2.3,1.4,16.7,2.2,0.40399999999999997,6.4,0.541,12.6,29.1,2.2,5.2,0.095,73,215,7.5,17.2,2.4,7.0,5.2,10.3,3.0,3.8,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,20.5,277,435,.637,72,.260,96,256,.375,22,.229,53,146,.363,5,.094,59,138,.428,12,.203,212,630,.337,135,.637
mooreet01,E'Twaun Moore,SHOOTING GUARD,28,NEW ORLEANS PELICANS,82,80,2586,423,832,128,301,48,68,57,181,187,79,12,102,182,10.1,0.4,-1.6,-0.5,7.3,1.6,0.08199999999999999,-1.0,2.5,2.8,12.1,1.5,0.36200000000000004,5.0,0.593,10.6,16.1,0.3,4.4,0.081,75,191,5.2,10.1,1.6,3.7,3.6,6.5,0.6,0.8,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,12.5,131,200,.655,94,.718,124,221,.561,76,.613,37,92,.402,19,.514,35,81,.432,21,.600,137,326,.420,133,.971
morrima03,Marcus Morris,POWER FORWARD,28,BOSTON CELTICS,54,21,1447,262,611,86,234,124,154,43,246,72,35,12,65,100,8.1,0.7,-0.1,-0.1,18.4,2.2,0.252,-0.1,3.3,1.1,14.5,1.2,0.38299999999999995,10.9,0.541,8.7,23.0,0.7,3.2,0.10800000000000001,80,235,4.9,11.3,1.6,4.3,3.3,7.0,2.3,2.9,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,13.6,77,128,.602,46,.597,39,118,.331,17,.436,52,141,.369,21,.404,60,141,.426,27,.450,116,306,.379,106,.914
morrima02,Markieff Morris,POWER FORWARD,28,WASHINGTON WIZARDS,73,73,1968,330,687,76,207,105,128,75,334,142,56,38,127,216,11.0,1.7,-1.3,0.1,19.2,2.1,0.18600000000000003,-1.3,4.3,1.2,13.2,1.4,0.301,11.8,0.5660000000000001,14.6,19.5,0.4,3.3,0.08,80,245,4.5,9.4,1.0,2.8,3.5,6.6,1.4,1.8,1.0,4.6,5.6,1.9,0.8,0.5,1.7,3.0,11.5,102,147,.694,72,.706,60,116,.517,38,.633,86,171,.503,52,.605,28,83,.337,21,.750,78,219,.356,78,1.000
murrade01,Dejounte Murray,POINT GUARD,21,SAN ANTONIO SPURS,81,48,1743,270,609,9,34,105,148,110,349,231,97,31,134,151,20.2,1.5,0.5,2.2,22.4,3.4,0.243,-1.6,7.0,-0.2,15.1,2.8,0.055999999999999994,14.6,0.485,16.6,20.7,1.1,3.2,0.087,76,170,3.3,7.5,0.1,0.4,3.2,7.1,1.3,1.8,1.4,4.3,5.7,2.9,1.2,0.4,1.7,1.9,8.1,152,258,.589,56,.368,51,143,.357,15,.294,46,134,.343,9,.196,23,65,.354,8,.348,13,40,.325,13,1.000
murraja01,Jamal Murray,POINT GUARD,20,DENVER NUGGETS,81,80,2565,479,1062,165,436,229,253,82,215,274,79,28,172,173,16.4,0.9,-0.3,-1.5,9.4,1.2,0.23800000000000002,1.2,3.6,4.3,16.1,1.5,0.41100000000000003,6.5,0.5760000000000001,12.8,22.8,1.1,5.5,0.10300000000000001,76,201,5.9,13.1,2.0,5.4,3.9,7.7,2.8,3.1,1.0,2.7,3.7,3.4,1.0,0.3,2.1,2.1,16.7,128,206,.621,60,.469,76,168,.452,30,.395,59,123,.480,21,.356,51,129,.395,14,.275,165,436,.378,127,.770
