slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
stephla01,Lance Stephenson,SHOOTING GUARD,27,INDIANA PACERS,82,7,1850,303,709,67,232,84,127,62,362,235,46,17,131,177,18.6,0.8,-1.8,-0.3,22.0,2.0,0.179,-1.5,3.8,-0.2,12.4,1.2,0.327,12.9,0.495,14.6,21.6,0.1,1.8,0.046,143,229,.624,44,.308,.733
tatumja01,Jayson Tatum,SMALL FORWARD,19,BOSTON CELTICS,80,80,2438,397,835,105,242,213,258,50,352,128,83,58,114,170,8.3,2.0,1.2,1.2,15.6,4.0,0.309,0.0,2.3,3.0,15.3,1.7,0.29,9.0,0.586,10.7,19.5,2.0,7.1,0.139,230,365,.630,135,.587,.859
taylois01,Isaiah Taylor,POINT GUARD,23,ATLANTA HAWKS,67,9,1167,163,390,20,80,99,141,22,72,206,34,10,84,116,27.0,0.7,-4.4,-1.3,6.9,0.5,0.36200000000000004,-3.1,2.1,0.2,10.9,1.4,0.205,4.5,0.49200000000000005,15.7,20.1,-0.7,0.6,0.027000000000000003,89,146,.610,25,.281,.750
teaguje01,Jeff Teague,POINT GUARD,29,MINNESOTA TIMBERWOLVES,70,70,2311,354,794,84,228,202,239,24,185,492,102,23,177,171,30.6,0.9,0.4,-0.7,9.3,1.4,0.301,1.1,1.2,3.4,16.4,2.2,0.287,5.2,0.5529999999999999,16.4,20.6,1.4,4.9,0.10099999999999999,115,178,.646,10,.087,.582
templga01,Garrett Temple,SHOOTING GUARD,31,SACRAMENTO KINGS,65,35,1615,199,476,89,227,60,78,22,130,124,57,27,79,135,11.3,1.6,-2.5,-0.3,9.6,0.9,0.16399999999999998,-2.2,1.5,0.3,10.2,1.8,0.47700000000000004,5.4,0.536,13.4,16.4,-0.2,1.2,0.035,47,74,.635,22,.468,.888
teodomi01,Miloš Teodosić,POINT GUARD,30,LOS ANGELES CLIPPERS,45,36,1134,151,360,88,232,39,46,16,110,209,23,5,97,103,26.2,0.4,-1.7,-1.5,10.5,0.5,0.128,-0.3,1.6,0.9,11.6,1.0,0.644,6.1,0.564,20.3,18.2,0.1,1.4,0.057999999999999996,15,23,.652,3,.200,.705
thomala01,Lance Thomas,POWER FORWARD,29,NEW YORK KNICKS,73,31,1353,102,267,50,124,44,53,44,131,44,30,14,40,134,4.2,0.9,-3.7,-0.5,10.7,0.6,0.19899999999999998,-3.2,3.6,0.3,6.3,1.1,0.46399999999999997,7.2,0.513,12.1,10.7,-0.6,0.9,0.031,31,61,.508,13,.419,1.000
thompkl01,Klay Thompson,SHOOTING GUARD,27,GOLDEN STATE WARRIORS,73,73,2506,575,1179,229,521,82,98,31,246,185,55,34,128,117,11.2,1.1,-0.4,-2.1,10.3,1.8,0.083,1.7,1.5,3.1,16.0,1.1,0.442,6.2,0.598,9.5,23.7,1.0,4.9,0.094,124,179,.693,100,.806,.949
thomptr01,Tristan Thompson,CENTER,26,CLEVELAND CAVALIERS,53,22,1072,132,235,0,0,43,79,126,226,33,16,17,36,102,4.3,1.3,-2.9,-1.9,23.3,0.7,0.336,-1.0,13.4,1.8,13.6,0.7,0.0,18.4,0.569,11.8,12.6,-0.2,2.5,0.113,141,206,.684,96,.681,
thornsi01,Sindarius Thornwell,SHOOTING GUARD,23,LOS ANGELES CLIPPERS,73,17,1156,100,233,23,61,59,88,33,107,68,48,25,53,125,7.8,1.8,-2.4,1.0,10.0,0.9,0.37799999999999995,-3.4,3.2,0.1,8.2,2.0,0.262,6.7,0.519,16.3,12.1,-0.1,1.0,0.040999999999999995,47,92,.511,34,.723,1.000
tollian01,Anthony Tolliver,POWER FORWARD,32,DETROIT PISTONS,79,14,1757,219,472,159,365,106,133,50,191,90,32,21,58,144,7.5,1.1,0.9,-0.3,12.3,1.5,0.282,1.2,3.1,3.8,13.9,0.9,0.773,7.6,0.6629999999999999,9.9,14.8,1.3,5.3,0.146,46,65,.708,32,.696,1.000
townska01,Karl-Anthony Towns,CENTER,22,MINNESOTA TIMBERWOLVES,82,82,2918,639,1172,120,285,345,402,238,774,199,64,115,159,285,10.8,3.5,5.1,0.2,30.9,3.4,0.34299999999999997,4.9,9.3,10.6,24.9,1.1,0.243,20.0,0.6459999999999999,10.5,22.9,5.2,14.0,0.23,304,424,.717,201,.661,.976
tuckepj01,P.J. Tucker,POWER FORWARD,32,HOUSTON ROCKETS,82,34,2281,172,441,115,310,43,60,93,364,77,78,26,74,205,4.6,1.0,-1.1,0.8,17.8,3.0,0.136,-1.9,4.6,1.0,8.3,1.7,0.703,11.3,0.537,13.7,10.5,0.5,3.9,0.08199999999999999,47,80,.588,24,.511,.987
turneev01,Evan Turner,SMALL FORWARD,29,PORTLAND TRAIL BLAZERS,79,40,2034,258,577,42,132,91,107,30,214,173,47,29,99,163,12.4,1.2,-2.5,0.4,11.4,2.1,0.185,-2.9,1.6,0.5,9.9,1.1,0.22899999999999998,6.5,0.52,13.7,15.6,-0.3,2.6,0.061,59,86,.686,27,.458,.977
turnemy01,Myles Turner,CENTER,21,INDIANA PACERS,65,62,1836,306,639,56,157,160,206,93,324,87,38,118,96,186,7.0,5.7,-0.2,0.4,19.8,2.5,0.322,-0.6,5.8,2.2,16.6,1.0,0.24600000000000002,12.8,0.5670000000000001,11.6,20.0,0.8,4.7,0.122,119,185,.643,76,.639,.984
ulisty01,Tyler Ulis,POINT GUARD,22,PHOENIX SUNS,71,43,1658,214,551,42,146,84,101,24,104,311,70,7,127,120,28.0,0.3,-4.4,-1.4,6.8,0.5,0.183,-3.0,1.5,-0.7,10.1,2.0,0.265,4.1,0.465,17.6,18.5,-1.0,-0.2,-0.006,28,64,.438,8,.286,.500
valanjo01,Jonas Valančiūnas,CENTER,25,TORONTO RAPTORS,77,77,1727,390,687,30,74,170,211,183,477,81,29,69,115,192,7.5,3.2,2.4,0.0,30.3,3.0,0.307,2.4,12.1,4.6,22.5,0.8,0.10800000000000001,21.4,0.628,12.9,22.7,1.9,7.6,0.21,246,355,.693,150,.610,.906
valende01,Denzel Valentine,SHOOTING GUARD,24,CHICAGO BULLS,77,37,2095,301,721,143,370,38,51,48,345,244,65,11,99,185,17.8,0.5,-1.0,0.0,18.3,1.5,0.071,-1.0,2.4,1.0,12.1,1.5,0.513,10.1,0.527,11.8,17.5,0.5,2.5,0.057,51,84,.607,34,.667,.790
vanvlfr01,Fred VanVleet,POINT GUARD,23,TORONTO RAPTORS,76,0,1520,232,545,108,261,84,101,25,159,243,68,19,74,130,22.8,1.0,2.4,1.0,11.5,2.0,0.185,1.4,1.9,2.7,15.9,2.2,0.479,6.8,0.556,11.2,19.1,1.7,4.7,0.149,104,184,.565,27,.260,.784
vucevni01,Nikola Vučević,CENTER,27,ORLANDO MAGIC,57,57,1683,399,840,64,204,77,94,101,422,191,56,62,109,144,19.9,3.0,2.7,1.0,27.8,2.3,0.11199999999999999,1.7,6.6,1.3,19.7,1.6,0.243,17.1,0.5329999999999999,11.0,25.9,2.0,3.6,0.102,133,179,.743,79,.594,1.000
wadedw01,Dwyane Wade,SHOOTING GUARD,36,CLEVELAND CAVALIERS,46,3,1069,198,435,23,70,94,134,39,142,163,42,32,92,84,23.3,2.5,-0.2,-0.1,14.7,0.9,0.308,-0.1,4.2,0.4,15.9,1.9,0.161,9.5,0.519,15.7,24.3,0.5,1.3,0.057,150,227,.661,81,.540,.531
walkeke02,Kemba Walker,POINT GUARD,27,CHARLOTTE HORNETS,80,80,2736,588,1363,231,601,363,420,32,216,444,91,24,179,98,27.4,0.7,4.0,-0.7,8.7,2.0,0.308,4.7,1.2,6.5,20.6,1.6,0.441,4.9,0.5720000000000001,10.4,27.4,4.2,8.6,0.15,177,309,.573,26,.147,.481
walljo01,John Wall,POINT GUARD,27,WASHINGTON WIZARDS,41,41,1410,280,667,62,167,175,241,22,128,393,57,45,158,80,44.5,2.8,3.0,-0.5,10.2,1.5,0.361,3.5,1.8,1.2,19.1,2.0,0.25,6.0,0.515,17.0,29.1,1.8,2.7,0.092,158,250,.632,21,.133,.652
princta02,Taurean Prince,SMALL FORWARD,23,ATLANTA HAWKS,82,82,2464,415,975,176,457,152,180,50,339,214,85,42,191,168,13.9,1.5,-1.1,-0.6,15.3,2.0,0.185,-0.5,2.3,0.0,12.8,1.7,0.469,8.8,0.5489999999999999,15.3,22.1,0.6,2.0,0.038,139,227,.612,58,.417,.898
warretj01,T.J. Warren,SMALL FORWARD,24,PHOENIX SUNS,65,65,2142,529,1063,20,90,193,255,125,208,85,65,41,85,149,7.2,1.5,-0.7,-1.6,10.5,0.8,0.24,0.8,6.1,2.6,17.6,1.5,0.085,8.3,0.541,6.7,24.9,0.7,3.4,0.077,274,401,.683,183,.668,1.000
westbru01,Russell Westbrook,POINT GUARD,29,OKLAHOMA CITY THUNDER,80,80,2914,757,1687,97,326,417,566,152,652,820,147,20,381,200,49.8,0.6,6.3,1.5,25.7,4.5,0.336,4.8,5.6,5.5,24.7,2.5,0.193,15.3,0.524,16.4,34.1,6.1,10.1,0.166,408,672,.607,82,.201,.464
whiteha01,Hassan Whiteside,CENTER,28,MIAMI HEAT,54,54,1364,312,578,2,2,128,182,174,444,54,37,94,92,131,6.9,5.9,2.6,1.1,36.6,3.0,0.315,1.5,14.3,2.3,24.1,1.4,0.003,25.4,0.573,12.3,24.7,1.6,5.3,0.187,186,266,.699,107,.575,1.000
wiggian01,Andrew Wiggins,SMALL FORWARD,22,MINNESOTA TIMBERWOLVES,82,82,2979,569,1300,112,338,202,314,82,276,160,91,51,138,163,8.2,1.5,-2.4,-1.7,10.8,1.6,0.242,-0.8,3.1,0.5,13.0,1.5,0.26,6.9,0.505,8.8,23.4,-0.3,2.1,0.034,222,316,.703,125,.563,.849
willilo02,Lou Williams,SHOOTING GUARD,31,LOS ANGELES CLIPPERS,79,19,2589,582,1337,186,518,432,491,40,158,417,85,19,234,106,26.3,0.6,2.3,-1.8,6.6,1.2,0.36700000000000005,4.2,1.7,5.5,20.2,1.6,0.387,4.2,0.574,13.1,29.8,2.8,6.7,0.125,179,296,.605,43,.240,.651
willima02,Marvin Williams,POWER FORWARD,31,CHARLOTTE HORNETS,78,78,2006,258,563,126,305,102,123,74,296,96,56,38,66,116,7.0,1.6,1.0,0.3,16.2,1.9,0.218,0.6,3.9,3.1,13.9,1.4,0.542,10.0,0.603,9.7,14.8,1.5,5.0,0.11900000000000001,76,130,.585,48,.632,.992
winslju01,Justise Winslow,POWER FORWARD,21,MIAMI HEAT,68,25,1680,207,488,49,129,66,104,64,306,148,54,33,77,140,13.0,1.7,-1.1,1.1,20.5,2.4,0.213,-2.2,4.3,0.2,11.5,1.6,0.264,12.4,0.496,12.6,16.3,0.4,2.6,0.075,106,190,.558,52,.491,1.000
wrighde01,Delon Wright,POINT GUARD,25,TORONTO RAPTORS,69,4,1433,201,432,56,153,97,117,45,153,200,72,33,78,81,19.6,1.8,3.3,1.8,11.7,2.1,0.271,1.4,3.6,2.5,16.5,2.5,0.354,7.7,0.574,13.9,17.2,1.9,4.5,0.152,123,196,.628,36,.293,.800
youngni01,Nick Young,SHOOTING GUARD,32,GOLDEN STATE WARRIORS,80,8,1393,201,488,123,326,56,65,20,105,36,38,7,39,100,3.5,0.4,-3.5,-1.9,7.9,0.9,0.133,-1.6,1.7,0.8,10.0,1.3,0.6679999999999999,5.0,0.562,7.0,17.5,-0.5,1.7,0.059000000000000004,24,35,.686,18,.750,.876
youngth01,Thaddeus Young,POWER FORWARD,29,INDIANA PACERS,81,81,2607,421,864,58,181,55,92,184,328,152,135,36,105,175,8.5,1.2,0.2,0.4,14.1,3.2,0.106,-0.2,8.0,2.3,14.8,2.6,0.209,11.1,0.528,10.4,17.3,1.4,5.5,0.10099999999999999,236,371,.636,136,.576,.950
