slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
thomais02,Isaiah Thomas,POINT GUARD,26,BOSTON CELTICS,82,79,2644,591,1382,167,465,474,544,46,197,509,91,9,220,167,32.7,0.3,4.3,-0.6,8.0,2.5,0.39399999999999996,4.9,1.8,7.2,21.5,1.7,0.336,4.9,0.562,11.9,29.6,4.2,9.7,0.177,296,516,.574,102,.345,.644
thomala01,Lance Thomas,POWER FORWARD,27,NEW YORK KNICKS,59,5,1313,169,382,44,109,102,119,34,97,53,22,7,57,109,6.4,0.4,-3.2,-1.5,8.0,0.5,0.312,-1.7,2.9,1.2,10.4,0.9,0.285,5.4,0.557,11.6,16.9,-0.4,1.7,0.062,48,83,.578,32,.667,.909
thompho01,Hollis Thompson,SHOOTING GUARD,24,PHILADELPHIA 76ERS,77,17,2154,270,680,149,392,69,96,54,218,99,36,24,76,187,7.4,0.8,-3.4,-1.7,11.4,0.5,0.141,-1.6,2.6,0.7,9.2,0.8,0.5760000000000001,6.9,0.525,9.5,16.2,-0.7,1.2,0.026000000000000002,57,99,.576,34,.596,.973
thompkl01,Klay Thompson,SHOOTING GUARD,25,GOLDEN STATE WARRIORS,80,80,2666,651,1386,276,650,193,221,35,271,166,60,49,138,152,9.8,1.4,1.8,-1.6,10.3,2.6,0.159,3.4,1.5,5.5,18.6,1.1,0.469,6.2,0.597,8.5,26.3,2.5,8.0,0.14400000000000002,225,337,.668,169,.751,.914
thomptr01,Tristan Thompson,POWER FORWARD,24,CLEVELAND CAVALIERS,82,34,2269,247,420,0,0,149,242,268,470,62,38,51,61,202,4.0,1.8,0.2,-0.3,23.3,3.1,0.5760000000000001,0.5,13.5,5.6,15.9,0.9,0.0,18.4,0.611,10.4,11.7,1.2,8.7,0.185,234,356,.657,161,.688,0
tollian01,Anthony Tolliver,POWER FORWARD,30,DETROIT PISTONS,72,5,1341,128,332,98,272,29,47,39,190,52,26,16,28,86,5.6,0.9,0.4,0.5,16.1,1.3,0.142,-0.1,3.1,1.5,10.2,1.0,0.8190000000000001,9.3,0.5429999999999999,7.4,12.4,0.8,2.8,0.1,22,33,.667,15,.682,.990
townska01,Karl-Anthony Towns,CENTER,20,MINNESOTA TIMBERWOLVES,82,82,2627,625,1153,30,88,223,275,229,629,161,58,138,183,245,11.3,4.3,2.2,-0.4,27.5,2.8,0.239,2.5,10.3,5.5,22.5,1.1,0.076,19.0,0.59,12.6,24.9,2.7,8.3,0.151,276,394,.701,156,.565,.900
tuckepj01,P.J. Tucker,SMALL FORWARD,30,PHOENIX SUNS,82,80,2540,239,582,68,206,106,142,165,347,177,106,20,111,202,10.2,0.6,-1.2,0.4,15.2,1.9,0.244,-1.5,6.9,1.5,10.8,2.0,0.354,10.9,0.506,14.7,12.7,0.5,3.5,0.066,114,214,.533,39,.342,.971
turneev01,Evan Turner,SHOOTING GUARD,27,BOSTON CELTICS,81,12,2271,343,753,20,83,148,179,50,347,359,80,28,169,139,23.9,1.0,0.0,0.9,16.5,3.0,0.23800000000000002,-0.9,2.3,1.0,13.6,1.7,0.11,9.3,0.513,16.9,18.8,1.1,4.0,0.085,140,225,.622,52,.371,.957
turnemy01,Myles Turner,CENTER,19,INDIANA PACERS,60,30,1367,264,530,3,14,88,121,68,264,41,25,86,67,158,5.0,5.1,-1.6,0.6,21.0,2.3,0.228,-2.2,5.5,0.8,15.4,0.9,0.026000000000000002,13.3,0.531,10.3,20.9,0.1,3.1,0.109,119,174,.684,88,.739,1.000
valanjo01,Jonas Valančiūnas,CENTER,23,TORONTO RAPTORS,60,59,1557,303,536,0,0,162,213,184,363,42,25,80,85,158,4.8,4.2,1.7,-0.5,26.3,2.4,0.397,2.1,13.8,4.5,22.6,0.8,0.0,20.1,0.61,11.9,20.9,1.4,6.9,0.21100000000000002,229,357,.641,135,.590,0
vaughra01,Rashad Vaughn,SHOOTING GUARD,19,MILWAUKEE BUCKS,70,6,1001,81,266,43,147,12,15,11,77,39,29,16,28,73,5.5,1.4,-5.7,-1.3,8.7,0.4,0.055999999999999994,-4.4,1.3,-1.2,4.2,1.5,0.5529999999999999,5.0,0.39799999999999996,9.3,13.5,-0.9,-0.8,-0.036000000000000004,14,41,.341,11,.786,1.000
vonleno01,Noah Vonleh,POWER FORWARD,20,PORTLAND TRAIL BLAZERS,78,56,1174,117,278,11,46,38,51,91,214,30,27,26,50,152,3.7,1.7,-4.2,-0.3,19.8,1.1,0.183,-3.9,8.4,0.0,8.6,1.2,0.165,14.1,0.47100000000000003,14.3,13.0,-0.6,1.2,0.047,70,116,.603,31,.443,1.000
vucevni01,Nikola Vučević,CENTER,25,ORLANDO MAGIC,65,60,2037,533,1046,2,9,113,150,174,402,179,53,70,123,173,15.9,2.8,1.9,0.0,22.2,2.4,0.14300000000000002,1.9,9.3,2.8,21.1,1.3,0.009000000000000001,15.7,0.531,10.0,26.8,2.0,5.2,0.122,159,258,.616,81,.509,.500
wadedw01,Dwyane Wade,SHOOTING GUARD,34,MIAMI HEAT,74,73,2258,540,1183,7,44,322,406,82,220,344,79,42,203,116,27.4,1.4,1.9,-0.4,10.7,2.6,0.34299999999999997,2.3,4.3,2.4,20.3,1.8,0.037000000000000005,7.6,0.517,13.0,31.6,2.2,4.9,0.105,258,399,.647,96,.372,.421
waitedi01,Dion Waiters,SHOOTING GUARD,24,OKLAHOMA CITY THUNDER,78,15,2152,282,706,86,240,112,157,36,166,154,81,15,120,143,10.0,0.5,-2.8,-0.4,8.0,1.8,0.222,-2.4,1.9,0.3,9.4,1.9,0.34,5.1,0.49200000000000005,13.4,17.7,-0.4,2.1,0.046,121,238,.508,31,.256,.869
walkeke02,Kemba Walker,POINT GUARD,25,CHARLOTTE HORNETS,81,81,2885,568,1331,182,490,371,438,56,301,421,126,39,171,111,25.7,1.1,4.0,0.5,11.5,3.6,0.32899999999999996,3.5,2.1,6.3,20.8,2.2,0.368,6.8,0.5539999999999999,10.1,26.5,4.3,9.9,0.165,223,388,.575,48,.215,.587
walljo01,John Wall,POINT GUARD,25,WASHINGTON WIZARDS,77,77,2784,572,1349,115,328,272,344,42,337,789,145,59,318,159,46.2,1.7,3.5,0.4,13.8,3.5,0.255,3.1,1.7,2.2,19.8,2.5,0.243,7.6,0.51,17.5,28.6,3.9,5.7,0.098,234,391,.598,68,.291,.670
warretj01,T.J. Warren,SMALL FORWARD,22,PHOENIX SUNS,47,4,1070,221,441,28,70,45,64,57,90,44,37,16,32,94,7.2,1.2,-0.5,-0.9,9.3,0.6,0.145,0.5,5.7,1.7,15.7,1.7,0.159,7.5,0.5489999999999999,6.4,19.9,0.4,2.2,0.10099999999999999,82,121,.678,65,.793,.929
westda01,David West,POWER FORWARD,35,SAN ANTONIO SPURS,78,19,1404,244,448,3,7,63,80,72,237,143,44,55,68,142,15.4,3.0,2.9,2.6,18.6,2.9,0.179,0.3,6.0,2.4,17.6,1.6,0.016,12.5,0.573,12.3,18.0,1.7,5.4,0.184,91,132,.689,66,.725,1.000
westbru01,Russell Westbrook,POINT GUARD,27,OKLAHOMA CITY THUNDER,80,80,2750,656,1444,101,341,465,573,145,481,834,163,20,342,200,49.6,0.6,7.8,1.4,18.1,4.0,0.397,6.4,6.1,10.0,27.6,2.9,0.23600000000000002,12.4,0.5539999999999999,16.8,31.6,6.8,14.0,0.245,390,670,.582,87,.223,.459
whiteha01,Hassan Whiteside,CENTER,26,MIAMI HEAT,73,43,2125,413,682,0,0,214,329,238,627,30,44,269,137,201,2.4,9.7,4.1,2.4,32.4,5.3,0.48200000000000004,1.7,13.1,5.0,25.7,1.1,0.0,23.1,0.629,14.2,20.7,3.3,10.3,0.233,300,386,.777,200,.667,0
wiggian01,Andrew Wiggins,SMALL FORWARD,20,MINNESOTA TIMBERWOLVES,81,81,2845,594,1294,57,190,430,565,105,186,164,78,46,182,165,10.1,1.3,-1.3,-2.2,7.5,0.7,0.43700000000000006,0.9,4.3,3.4,16.5,1.4,0.147,5.9,0.5429999999999999,10.6,27.2,0.5,4.1,0.069,269,415,.648,149,.554,.825
willide01,Deron Williams,POINT GUARD,31,DALLAS MAVERICKS,65,63,2106,321,775,97,282,179,206,19,171,378,61,14,150,155,29.3,0.6,-0.3,-0.7,8.9,1.4,0.266,0.4,1.0,2.2,14.6,1.5,0.364,5.0,0.53,14.8,22.0,0.9,3.7,0.083,76,132,.576,19,.250,.780
willide02,Derrick Williams,SMALL FORWARD,24,NEW YORK KNICKS,80,9,1435,254,565,44,150,194,256,47,249,75,29,9,61,69,8.9,0.5,0.3,-1.2,18.7,1.2,0.45299999999999996,1.5,3.6,2.4,17.2,1.0,0.265,11.3,0.55,8.3,23.3,0.8,3.6,0.12,140,222,.631,89,.636,.864
willilo02,Lou Williams,SHOOTING GUARD,29,LOS ANGELES LAKERS,67,35,1907,283,693,110,320,352,424,31,138,167,62,19,107,107,15.1,0.8,1.3,-1.1,8.1,0.3,0.612,2.4,1.7,4.5,17.7,1.6,0.462,4.8,0.584,10.8,22.8,1.6,4.7,0.11900000000000001,63,106,.594,21,.333,.655
willima02,Marvin Williams,POWER FORWARD,29,CHARLOTTE HORNETS,81,81,2338,338,747,152,378,120,144,127,394,110,58,77,62,133,7.6,2.7,2.7,0.5,18.6,3.2,0.193,2.1,5.9,4.7,16.8,1.2,0.506,12.2,0.585,7.1,16.8,2.7,7.8,0.161,91,176,.517,47,.516,.994
winslju01,Justise Winslow,SMALL FORWARD,19,MIAMI HEAT,78,8,2232,195,462,32,116,80,117,81,322,117,68,26,95,184,7.4,0.9,-2.6,0.7,15.8,2.7,0.253,-3.3,4.2,-0.2,8.4,1.6,0.251,10.2,0.489,15.6,12.5,-0.3,2.5,0.054000000000000006,123,208,.591,72,.585,.973
youngni01,Nick Young,SHOOTING GUARD,30,LOS ANGELES LAKERS,54,2,1033,126,372,77,237,63,76,14,83,34,23,7,30,50,5.4,0.5,-3.7,-2.1,9.0,0.0,0.204,-1.6,1.4,0.1,9.1,1.1,0.637,5.1,0.483,6.9,18.5,-0.5,0.1,0.003,6,14,.429,2,.333,.805
youngth01,Thaddeus Young,POWER FORWARD,27,BROOKLYN NETS,73,73,2407,495,963,7,30,105,163,176,484,135,112,37,136,182,9.5,1.2,0.0,-0.1,23.0,2.2,0.16899999999999998,0.1,8.1,1.9,17.5,2.3,0.031,15.4,0.5329999999999999,11.6,21.6,1.2,4.1,0.081,229,374,.612,129,.563,.714
zelleco01,Cody Zeller,CENTER,23,CHARLOTTE HORNETS,73,60,1774,231,437,1,10,175,232,138,317,71,57,63,68,204,6.3,2.9,-0.1,1.0,19.7,2.7,0.531,-1.1,8.4,3.6,16.1,1.6,0.023,14.0,0.5920000000000001,11.2,15.4,0.9,6.3,0.16899999999999998,194,308,.630,150,.773,1.000
