slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
thompkl01,Klay Thompson,SHOOTING GUARD,24,GOLDEN STATE WARRIORS,77,77,2455,602,1299,239,545,225,256,27,220,222,87,60,149,122,14.6,1.8,4.4,-0.1,9.4,3.1,0.19699999999999998,4.5,1.2,5.7,20.8,1.7,0.42,5.4,0.591,9.5,27.6,4.0,8.8,0.172,183,274,.668,106,.579,.899
thomptr01,Tristan Thompson,POWER FORWARD,23,CLEVELAND CAVALIERS,82,15,2194,267,488,0,0,159,248,274,383,39,34,61,83,189,2.7,2.2,-1.2,-1.4,19.7,2.1,0.508,0.1,14.5,4.7,15.6,0.8,0.0,17.2,0.58,12.2,14.0,0.4,6.8,0.14800000000000002,257,395,.651,174,.677,0
tollian01,Anthony Tolliver,POWER FORWARD,29,DETROIT PISTONS,52,11,1160,135,319,82,228,50,63,45,147,49,20,15,40,117,6.5,1.0,-1.1,-0.7,14.3,0.8,0.19699999999999998,-0.4,4.1,1.8,11.8,0.9,0.715,9.0,0.58,10.3,14.8,0.3,2.5,0.10400000000000001,39,60,.650,27,.692,1.000
tuckepj01,P.J. Tucker,SMALL FORWARD,29,PHOENIX SUNS,78,63,2383,261,596,87,252,104,143,114,388,122,107,23,96,179,7.4,0.7,0.4,1.0,18.0,2.7,0.24,-0.7,5.2,2.2,12.5,2.2,0.423,11.5,0.541,12.7,13.9,1.4,4.9,0.098,108,159,.679,38,.352,.874
turneev01,Evan Turner,SHOOTING GUARD,26,BOSTON CELTICS,82,57,2260,320,746,33,119,106,141,40,377,449,83,19,198,180,30.0,0.7,-1.0,0.8,18.5,2.8,0.18899999999999997,-1.8,1.9,-0.3,12.8,1.8,0.16,10.1,0.48200000000000004,19.7,19.5,0.6,2.5,0.054000000000000006,112,197,.569,30,.268,.829
udrihbe01,Beno Udrih,POINT GUARD,32,MEMPHIS GRIZZLIES,79,12,1494,246,505,26,97,87,102,20,123,220,46,8,89,88,24.0,0.4,0.5,0.3,9.4,1.6,0.20199999999999999,0.3,1.5,2.0,15.4,1.6,0.192,5.5,0.55,13.9,19.6,0.9,3.6,0.115,81,121,.669,40,.494,.900
valanjo01,Jonas Valančiūnas,CENTER,22,TORONTO RAPTORS,80,80,2096,373,652,0,1,217,276,215,478,39,33,95,109,222,3.1,3.6,0.5,-0.9,26.3,2.4,0.423,1.4,11.8,5.8,20.6,0.8,0.002,19.1,0.623,12.4,19.1,1.3,8.2,0.18899999999999997,232,347,.669,130,.560,
vasqugr01,Greivis Vásquez,POINT GUARD,28,TORONTO RAPTORS,82,29,1991,296,725,133,351,50,66,22,194,302,46,10,119,177,23.9,0.4,-1.0,-1.4,11.2,0.9,0.091,0.4,1.3,1.9,12.6,1.2,0.484,6.3,0.514,13.6,19.8,0.5,2.8,0.066,48,83,.578,20,.417,.804
vucevni01,Nikola Vučević,CENTER,24,ORLANDO MAGIC,74,74,2529,631,1206,2,6,164,218,238,572,147,54,54,148,220,11.0,1.7,0.9,-1.2,26.0,2.5,0.18100000000000002,2.0,10.4,4.5,21.5,1.1,0.005,18.1,0.5479999999999999,10.2,26.0,1.8,7.0,0.133,247,372,.664,126,.510,1.000
wadedw01,Dwyane Wade,SHOOTING GUARD,33,MIAMI HEAT,62,62,1971,509,1084,29,102,284,370,58,161,299,73,21,209,105,32.1,0.9,2.1,-1.4,9.6,1.4,0.341,3.5,3.6,2.1,21.4,2.0,0.094,6.7,0.534,14.4,34.7,2.1,3.5,0.086,170,249,.683,78,.459,.483
waitedi01,Dion Waiters,SHOOTING GUARD,23,OKLAHOMA CITY THUNDER,47,20,1422,237,604,51,160,70,112,29,106,89,46,11,63,96,9.8,0.6,-3.7,-1.2,7.9,1.0,0.185,-2.5,2.2,-0.3,10.1,1.6,0.265,5.1,0.455,8.8,21.7,-0.6,0.7,0.023,161,317,.508,70,.435,.849
walkeke02,Kemba Walker,POINT GUARD,24,CHARLOTTE HORNETS,62,58,2119,378,981,85,280,234,283,35,185,318,89,31,100,92,27.1,1.2,2.3,0.6,9.9,2.6,0.28800000000000003,1.7,1.8,1.8,17.6,2.2,0.285,5.7,0.486,8.3,25.9,2.3,4.5,0.10099999999999999,125,253,.494,38,.304,.659
walljo01,John Wall,POINT GUARD,24,WASHINGTON WIZARDS,79,79,2837,519,1166,65,217,284,362,36,330,792,138,45,304,180,46.3,1.3,3.6,1.0,12.8,4.2,0.31,2.6,1.5,3.6,19.9,2.5,0.18600000000000003,7.3,0.523,18.7,26.1,4.0,7.8,0.132,224,364,.615,56,.250,.632
watsocj01,C.J. Watson,POINT GUARD,30,INDIANA PACERS,57,21,1422,181,417,70,175,138,167,18,145,208,57,9,100,107,23.3,0.5,1.3,0.8,11.2,1.8,0.4,0.6,1.4,2.2,15.4,2.1,0.42,6.3,0.581,16.9,18.8,1.2,4.0,0.135,45,74,.608,17,.378,.771
westda01,David West,POWER FORWARD,34,INDIANA PACERS,66,66,1895,323,686,4,20,119,161,108,341,223,48,48,120,160,20.1,2.0,1.6,1.3,19.7,2.8,0.235,0.3,6.4,1.4,16.0,1.3,0.028999999999999998,13.1,0.508,13.7,21.0,1.7,4.3,0.10800000000000001,70,109,.642,42,.600,1.000
westbru01,Russell Westbrook,POINT GUARD,26,OKLAHOMA CITY THUNDER,67,67,2302,627,1471,86,288,546,654,124,364,574,140,14,293,184,47.0,0.5,8.1,1.2,16.7,3.2,0.445,6.9,5.9,7.5,29.1,3.0,0.196,11.4,0.536,14.3,38.4,5.8,10.6,0.222,297,513,.579,72,.242,.512
whiteha01,Hassan Whiteside,CENTER,25,MIAMI HEAT,48,32,1142,243,387,0,0,78,156,145,337,6,27,123,58,129,1.0,9.2,4.1,1.6,34.7,2.4,0.40299999999999997,2.5,15.6,2.8,26.2,1.2,0.0,25.4,0.619,11.3,21.1,1.8,5.3,0.221,156,205,.761,95,.609,0
wiggian01,Andrew Wiggins,SMALL FORWARD,19,MINNESOTA TIMBERWOLVES,82,82,2969,497,1137,39,126,354,466,134,240,170,86,50,177,190,9.8,1.3,-2.4,-2.0,9.5,0.0,0.41,-0.4,5.0,2.1,13.9,1.5,0.111,7.2,0.517,11.7,22.6,-0.3,2.1,0.034,235,356,.660,122,.519,.872
willide01,Deron Williams,POINT GUARD,30,BROOKLYN NETS,68,55,2114,298,771,87,237,201,241,29,208,448,64,17,154,157,33.7,0.6,0.2,-0.9,11.0,1.3,0.313,1.1,1.5,2.3,15.7,1.6,0.307,6.3,0.504,14.9,22.3,1.2,3.6,0.083,83,182,.456,15,.181,.786
willide02,Derrick Williams,POWER FORWARD,23,SACRAMENTO KINGS,74,6,1462,217,485,49,156,134,196,41,161,50,34,4,56,67,5.6,0.2,-2.0,-1.6,12.1,0.4,0.40399999999999997,-0.3,3.3,1.7,12.8,1.2,0.322,7.8,0.54,8.9,18.9,0.0,2.1,0.069,114,166,.687,85,.746,.918
willilo02,Lou Williams,SHOOTING GUARD,28,TORONTO RAPTORS,80,0,2016,375,928,152,447,340,395,24,127,164,88,10,101,103,13.6,0.4,2.6,-0.9,7.3,1.1,0.426,3.5,1.4,5.4,19.9,2.3,0.48200000000000004,4.3,0.564,8.4,27.0,2.3,6.6,0.157,58,109,.532,25,.431,.571
willima02,Marvin Williams,POWER FORWARD,28,CHARLOTTE HORNETS,78,37,2035,210,495,95,265,62,87,58,328,100,69,36,60,146,7.8,1.4,0.0,1.4,18.2,2.9,0.17600000000000002,-1.4,3.1,1.5,11.8,1.8,0.535,10.4,0.541,10.1,13.3,1.0,4.3,0.102,53,77,.688,33,.623,.979
willima01,Mo Williams,POINT GUARD,32,MINNESOTA TIMBERWOLVES,41,19,1149,180,447,59,170,80,94,13,85,261,30,8,102,103,38.0,0.5,-2.2,-3.0,8.7,-0.2,0.21,0.8,1.3,0.9,14.4,1.3,0.38,4.9,0.511,17.3,22.7,-0.1,0.7,0.031,28,58,.483,6,.214,.580
youngth01,Thaddeus Young,POWER FORWARD,26,MINNESOTA TIMBERWOLVES,48,48,1605,289,641,19,65,88,129,75,170,135,86,17,75,115,14.7,0.8,-0.5,-0.1,12.5,0.6,0.201,-0.4,5.2,0.8,15.0,2.7,0.10099999999999999,8.7,0.491,9.7,21.2,0.6,1.4,0.043,249,414,.601,148,.594,.921
zelleco01,Cody Zeller,CENTER,22,CHARLOTTE HORNETS,62,45,1487,172,373,1,1,127,164,97,265,100,34,49,62,156,10.9,2.6,-0.6,1.4,20.1,2.2,0.44,-2.0,7.0,1.6,14.1,1.2,0.003,13.4,0.53,12.2,15.6,0.5,3.8,0.12300000000000001,109,190,.574,84,.771,1.000
zellety01,Tyler Zeller,CENTER,25,BOSTON CELTICS,82,59,1731,340,619,0,0,153,186,146,319,113,18,52,76,205,10.8,2.3,0.9,0.0,20.5,2.0,0.3,1.0,9.1,4.5,18.9,0.5,0.0,14.7,0.594,9.8,19.6,1.3,6.5,0.179,185,294,.629,148,.800,0
